chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
VFR,5795,Urgency is defined as:,"A condition concerning the safety of an aircraft other vehicles or of a person on board, but which does not require immediate assistance",A condition concerning the safety of a person on board or within sight and requiring immediate assistance,A condition concerning the attitude of an aircraft when intercepting the localizer during an ILS approach,A condition of being threatened by serious and/or imminent danger and of requiring immediate assistance,A,"Urgency is defined as a condition concerning the safety of an aircraft, vehicle, or person on board or within sight, but which does not require immediate assistance."
VFR,5796,An urgency message shall be preceded by the radiotelephony urgency signal:,"PAN PAN, spoken three times","URGENCY,spoken three times","MAYDAY, spoken three times","ALERFA, spoken three times",A,An urgency message must be preceded by the radiotelephony urgency signal 'PAN PAN' spoken three times.
VFR,5797,Which frequency shall be used for the first transmission of an urgency call:,The air-ground frequency in use at the time,The international emergency frequency,The regional guard frequency,Any frequency at pilot's discretion,A,An urgency call must first be transmitted on the active air-ground frequency in use at the time of the occurrence.
VFR,5798,Which is the frequency band containing frequencies of the Aeronautical Mobile Service?,118.000 - 136.975 MHZ,108.000 - 117.975 MHz,1810 - 2850 KHz,11650 - 13200 KHz,A,The Aeronautical Mobile Service VHF frequency band ranges from 118.000 MHz to 136.975 MHz.
VFR,5799,Which phenomena will normally influence the reception of VHF transmission ?,Level of aircraft and terrain elevations,The ionosphere,Electrical discharges as they happen frequently in thunderstorms,Day- and night effect,A,"VHF radio transmissions propagate in a straight line (line-of-sight), meaning their reception is directly influenced by the altitude of the aircraft and the surrounding terrain elevation."
VFR,5800,Under which of the following circumstances may you expect a solid reception of theTOWER frequency 118.2 MHz:,Aircraft at high level in the vicinity of the ground station,Aircraft at low level but far away from the ground station,"Aircraft at low level, far away from the ground station, in the radio shadow zone of a hill","Aircraft at low level, in the vicinity of the ground station, in the radio shadow zone of a hill",A,"VHF propagation is line-of-sight. Solid reception is expected when the aircraft is at a high level and has a clear line-of-sight to the ground station, without mountain shadowing."
VFR,5801,Which is the maximum distance at which you might expect solid VHF contact over flat terrain at flight level 50:,About 85 NM,About 8 NM,About 15 NM,About 150 NM,A,"The VHF range is calculated using the line-of-sight formula: Range (NM) = 1.25 * (sqrt(H_station) + sqrt(H_aircraft)). For an aircraft at FL 50 (5,000 ft) over flat terrain, the maximum range is approximately 85 NM."
VFR,5802,Which is the maximum distance at which you might expect solid VHF contact over flat terrain at flight level 100:,About 120 NM,About 300 NM,About 30 NM,About 12 NM,A,"The line-of-sight VHF range is calculated as 1.25 * sqrt(H_aircraft) over flat terrain. For an aircraft at FL 100 (10,000 ft), the range is approximately 1.25 * 100 = 120 NM."
VFR,5803,To which frequency bands do the frequencies 118.000 - 136.975 MHz of the Aeronautical Mobile Service belong ?,Very high frequency,Very low frequency,Low frequency,Medium frequency,A,"The VHF (Very High Frequency) band is the segment of the radio frequency spectrum ranging from 30 MHz to 300 MHz, which contains the aviation communication frequencies."
VFR,5804,Which is the frequency separation between consecutive frequencies in the VHF band:,25 KHz,50 KHz,75 KHz,250 KHz,A,The standard frequency separation (channel spacing) between adjacent communication frequencies in the aviation VHF band is 25 kHz.
VFR,5805,What are the propagation characteristics of VHF:,Practically straight-line similar to light waves,The waves are reflected at the ionosphere at the height of about 100 km and reach the earth surface in the form of sky-waves,The waves travel along the surface of the earth and penetrate into valleys in a way that topographical obstacles have no influence,Similar to short waves with practically no atmospheric disturbance,A,"VHF radio waves travel by space waves, which propagate in a straight line-of-sight path similar to light waves and do not follow the curvature of the earth."
