chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Human Performance & Limitation,2689,During flight all crewmembers have one or more of the following symptoms: 1. blue lips 2. mental disturbances 3. tingling sensations in arms and/or legs 4. reduction of peripheral visionWhich is the possible cause?,Hypoxia.,Glaucoma.,Hypothermia.,Hypoglycaemia.,A,"The combination of blue lips (cyanosis), cognitive impairment, tingling sensations (paresthesia), and loss of peripheral vision in flight crew is a clear indication of hypoxic hypoxia."
Human Performance & Limitation,2690,Which measure(s) will help to compensate hypoxia?1. Descend below 10 000 FT.2. Breathe 100 % oxygen.3. Climb to or above 10 000 FT.4. Reduce physical activities.,"1, 2 and 4 are correct","1, 2 and 3 are correct",only 1 is correct,"1 and 2 are correct, 3 and 4 are false",A,"To resolve hypoxia in flight, a pilot must immediately descend below 10,000 feet, breathe 100% supplemental oxygen, and minimize physical exertion to reduce the body's oxygen demand."
Human Performance & Limitation,2691,Hypoxia can be prevented when the pilot,is using additional oxygen when flying above 10.000 feet,is relying on the body's built in warning system recognizing any stage of hypoxia,"is swallowing, yawing and applying the Valsalva method",will not exceed 20 000 FT cabin pressure altitude,A,"Hypoxia can be reliably prevented by using supplemental oxygen or ensuring the cabin pressurization system maintains a cabin altitude below 10,000 feet."
Human Performance & Limitation,2692,Hypoxia can occur because:,you are hyperventilating,you are getting toomuch solar radiation,you inhale too much nitrogen,the percentage of oxygen is lower at altitude,A,"Although the volume percentage of oxygen remains 21% at altitude, the total atmospheric pressure is lower, reducing the oxygen partial pressure. Hyperventilation can also lead to cerebral hypoxia due to hypocapnia-induced vasoconstriction."
Human Performance & Limitation,2693,You should not despense blood without prior information from your flight surgeon. The most important reason for this advise is:,you are more susceptible to hypoxia after a blood-donation.,the chance you get the bends is higher after blood-donation,your blood-pressure is too low after blood-donation,your heart frequency is too low after blood-donation,A,"Aviation regulations require pilots to wait after donating blood because the temporary loss of red blood cells reduces the oxygen-carrying capacity of the blood, making them highly susceptible to hypoxia at altitude."
Human Performance & Limitation,2694,Hyperventilation is:,an increased lung ventilation,a too high percentage of nitrogen in the blood,a decreased lung ventilation,a too high percentage of oxygen in the blood.,A,"Hyperventilation is defined as an increase in alveolar ventilation that exceeds the body's metabolic demand, leading to the excessive elimination of carbon dioxide from the blood."
Human Performance & Limitation,2695,Hyperventilation is:,a normal compensatory physiological reaction to a drop in partial oxygen pressure (i.e. when climbing a high mountain),an accellerated heart frequency caused by an increasing blood pressure,an accellerated heart frequency caused by a decreasing blood-pressure,a reduction of partial oxygen pressure in the brain,A,"Hyperventilation is an involuntary physiological reaction where the respiratory rate and depth increase. While it occurs pathologically due to anxiety, it is also a normal compensatory response to the drop in oxygen partial pressure at altitude."
Human Performance & Limitation,2696,What is the procedure above 10.000 ft altitude when faced with explosive decompression?,"Don an oxygen mask and descend to below 10,000 ft",First inform ATC,"Descend to below 10,000 ft and signal an emergency","Check the cabin altitude, don an oxygen mask and maintain level flight",A,"Following an explosive decompression at altitudes above 10,000 feet, the immediate action is to don an oxygen mask to prevent rapid incapacitation, followed by an emergency descent to a safe altitude below 10,000 feet."
Human Performance & Limitation,2697,"What is the average Time of Useful Consciousness after a rapid decompression at 40,000 ft ?",About 12 seconds,Between 20 seconds and 1 minute,About 40 secods,More than 1 minute,A,"At 40,000 feet, the Time of Useful Consciousness (TUC) following a rapid decompression is extremely short, typically lasting only about 12 seconds due to the rapid loss of alveolar oxygen tension."
Human Performance & Limitation,2698,What is the Time of Useful Consciouness ?,"The length of time during which an individualcan act with both mental and physical efficiency and alertness, measured from the moment at which he loses his available oxygen supply",The time taken to become aware of hypoxia due to gradual decompression,The pilot's reaction time when faced with hypoxia,The period of time between the start of hypoxia and the moment that the pilot becomes aware of it,A,Time of Useful Consciousness (TUC) is the duration from the loss of oxygen supply during which an individual can still perform flight tasks with cognitive alertness and motor coordination.
Human Performance & Limitation,2699,Which of the folllowing statements concerning barotrauma are correct? They are:,due to pressure differentials between gases in hollow cavities of the body and the ambient pressure,caused by an increase in the partial pressure of oxygen associated with a decrease in altitude,more likely to occur during ascent then during a rapid descent,mainly associated with a sink rate which exceeds the ability of the body to balance its internal pressures,A,"Barotraumas are physical injuries caused by pressure differentials that develop between air trapped in body cavities (such as the middle ear, sinuses, and digestive tract) and the external environment."
Human Performance & Limitation,2700,"Decompression sickness may occur as from :- 1: an altitude of more than 18,000 ft- 2 : an altitude of more than 5,500 ft- 3 : a rate of climb of more than 500 ft/min exceeding 18,000 ft- 4 : a temperature of more than 24°C","1,3","2,3","1,3,4","2,4",A,"Decompression sickness typically becomes a hazard during flight at altitudes above 18,000 feet, or during rapid climbs to these altitudes where dissolved nitrogen begins to form bubbles in blood and tissues."
Human Performance & Limitation,2701,"With regard to decompression sickness associated with flight, we know that :","age, obesity and scuba diving are risk factors",scuba diving does not pose any problem for a subsequent flight,"sex is the prime risk factor, with two out of every three women being sensitive to it",physical activity after decompression reduces the risks of decompression sickness symptoms to appear,A,"Risk factors that increase susceptibility to altitude decompression sickness include advanced age, obesity (as nitrogen is highly soluble in fat tissue), and recent SCUBA diving activity."
Human Performance & Limitation,2702,"The procedure to be followed in the event of decompression when flying above 10,000 ft must :",allow for the rapid supply of oxygen in order to prevent the pilot becoming hypoxic,allow for a rapid descent independent from sufficient supply of oxygen in order to prevent disorders due to hypoxia,make it possible to prevent hyperventilation owing to the inhalation of 100 % oxygen,make it possible to eliminate the risk of fogging due to the sudden pressure changes,A,The emergency procedures for cabin decompression prioritize the immediate use of supplemental oxygen to prevent the crew from becoming hypoxic and incapacitated before starting a rapid descent.
Human Performance & Limitation,2703,"What is the """"Time of Useful Consciousness"""" for a rapid decompression at 25,000 ft ?",Between 3 and 5 minutes depending on the physical activities of the subjected pilot,About 18 seconds,Between 25 seconds and 1 minute 30 seconds,About 30 seconds,A,"At 25,000 feet, the Time of Useful Consciousness (TUC) is typically between 3 and 5 minutes, although it can be significantly shorter if the pilot is engaged in physical activity."
Human Performance & Limitation,2704,A passenger complains about a painful inflated belly at 8.000 feet. You advise him to:1. unbuckle and massage the belly2. stand up and let go the gases out of the intestines3. eat less gas forming food and avoid carbonhydrated beverages before flight in the future4. drink a lot of water throughout the flight,"1, 2 and 3 are correct","2, 3 and 4 are correct",1 and 3 not advisable,only 4 is correct,A,"To relieve the discomfort of expanding intestinal gas at altitude, passengers should massage the abdomen, stand up to pass gas, and avoid carbonated drinks or gas-forming foods before flight."
Human Performance & Limitation,2705,On ascent the gases in the digestive tract will,expand,stay the same,shrink,be absorbed by tissues and blood,A,"In accordance with Boyle's Law, gas trapped in the digestive tract will expand as the aircraft climbs and the ambient atmospheric pressure decreases."
Human Performance & Limitation,2706,Pain in the middle ear during descent may be eased by:,leveling off and possibly climbing,blocking the effected ear with the palm of your hand,increasing the rate of descent,using an oxygen mask,A,"Middle ear pain during descent is caused by negative pressure relative to the outside. Leveling off or climbing reduces this pressure differential, allowing the Eustachian tube to open and equalize the ear."
Human Performance & Limitation,2707,The Time of Useful Consciousness may vary according to :1 : physical activity of the subjected crew2 : the experience of the pilot on the type of aircraft in question3 : the strength and time of decompression4 : the cabin temperature,"1,3","1,2","3,4",4,A,The Time of Useful Consciousness (TUC) varies based on the level of physical exertion (which increases oxygen consumption) and the rate and magnitude of the cabin decompression.
Human Performance & Limitation,2708,"During a climb, we can observe the following with regard to the partial oxygen pressure :",an identical decrease to that for atmospheric pressure,a decrease which is three times faster than the decrease in atmospheric pressure,"an increase up to 10,000 ft followed by a sudden pressure drop above that altitude",an increase which is inversely proportional to the decrease in atmospheric pressure,A,"During a climb, the partial pressure of oxygen in the atmosphere decreases at a rate identical to the decrease in total atmospheric pressure, as its proportion remains constant at 21%."
Human Performance & Limitation,2709,"The following may occur during gradual depressurisation between 12,000 and 18,000 ft :",a loss of coordination associated with fatigue and headache,a rapid decrease in blood pressure which will lead to headache and also to a loss of coordination,sudden visual hyperacuity associated with headache,a rapid decrease in blood pressure leading to considerable somnolence,A,"A gradual decompression between 12,000 and 18,000 feet causes insidious hypoxia, resulting in fatigue, headaches, and a loss of motor and cognitive coordination."
Human Performance & Limitation,2710,What is the main problem caused by positive (+Gz) accelerations?,"A pooling of blood in the lower portions of the body, and hence less blood available",An improvement of peripheral vision,An increase in blood pressure in the upper part of the body (above heart-level),Hyperoxygenation of the blood which may lead to sensory disorders,A,"Positive vertical acceleration (+Gz) forces blood to pool in the lower body, reducing arterial pressure at eye and brain level, which limits the oxygen supply to the retina and brain."
Human Performance & Limitation,2711,What type of acceleration has the most significant physiological effect upon the pilot?,Radial acceleration (+ Gz),Linear acceleration (+ Gx),Transverse acceleration (+ Gy),Combined linear and transverse acceleration,A,"Radial acceleration (+Gz) has the most significant physiological effect on a pilot because it acts along the vertical body axis, directly affecting blood flow to the eyes and brain."
Human Performance & Limitation,2712,"Under normal circumstances, which gas will diffuse from the blood to the alveoli:",carbon dioxide,carbon monoxide,nitrogen,oxygen,A,"Under normal circumstances, carbon dioxide diffuses from the venous blood capillaries across the alveolar membrane into the lungs because its partial pressure is higher in the blood than in the alveoli."
Human Performance & Limitation,2713,In the pulmonary artery there is :,oxygen poor and carbon dioxide rich blood,oxygen poor and carbon dioxide poor blood,oxygen rich and carbon dioxide poor blond,oxygen rich and carbon dioxide rich blood,A,"The pulmonary artery carries deoxygenated blood, which is low in oxygen and rich in carbon dioxide, from the right ventricle of the heart to the lungs for gas exchange."
Human Performance & Limitation,2714,The thin walls of capillaries are permeable for :,gases,platelets,protein,red blood cells,A,"Capillaries have very thin, single-layered endothelial walls that are highly permeable, allowing the passive diffusion of respiratory gases (oxygen and carbon dioxide) between the blood and tissues."
Human Performance & Limitation,2715,"The circulatory system, among other things, allows for :1. transportation of oxygen and carbon dioxide2. transportation of information by chemical substances",1 and 2 are correct,1 is correct and 2 is false,1 is false and 2 is correct,both are false,A,"The circulatory system transports oxygen, carbon dioxide, nutrients, and waste products, and also serves as a pathway for hormonal communication throughout the body."
Human Performance & Limitation,2716,The part of blood without cell is called :,plasm,lymph,serum,water,A,"Blood plasma is the straw-colored liquid component of blood that remains after all cellular elements (red cells, white cells, and platelets) are suspended and removed."
Human Performance & Limitation,2717,Haemoglobin is:,in the red blood cells,in the platelets,dissolved in the plasma,in the white blood cells,A,"Hemoglobin is a specialized, iron-containing protein located inside red blood cells (erythrocytes) that binds oxygen in the lungs and releases it in the tissues."
Human Performance & Limitation,2718,Someone who has anaemia has:,not enough functional hemoglobin,not enough platelets,not enough plasma,not enough white blood cells,A,"Anaemia is a medical condition characterized by a deficiency of red blood cells or a lack of functional hemoglobin, which reduces the blood's capacity to transport oxygen."
Human Performance & Limitation,2719,The average pulse of a healthy adult in rest is about:,60 to 80 beats/min,30 to 50 beats/min,90 to 100 beats/min,110 to 150 beats/min,A,"The normal resting pulse rate for a healthy, resting adult typically ranges between 60 and 80 beats per minute, adjusting dynamically based on physical demand and stress."
Human Performance & Limitation,2720,Pulse rate is influenced by the following factors:1. Adrenalin2. Cortisol3. Physical exercise.4. Glucose concentration in the blood,"1,3 and 4 are correct, 2 is false","1,2,3 and 4 are correct","2,3 and 4 are correct, 1 is false","1,2 and 4 are correct, 3 is false",A,"Pulse rate is regulated by the sympathetic nervous system and is influenced by adrenaline release, physical exercise, and blood glucose concentration, whereas cortisol has a much slower, non-acute effect on heart rate."
Human Performance & Limitation,2721,With a heart rate of 72 beats per minute and a stroke volume of 70 ml the cardial output is about:,5 liters/min,6 liters/min,7 liters/min,8 liters/min,A,"Cardiac output is calculated by multiplying heart rate by stroke volume. For a heart rate of 72 bpm and a stroke volume of 70 ml, the cardiac output is approximately 5.04 liters per minute."
Human Performance & Limitation,2722,At rest the cardial output (the quantity of blood the heart pumps in one minute) of an adult is approximately:,5 liters/min,450 ml/min,45 liters/min,75 liters/min,A,"At rest, the cardiac output of a healthy adult is approximately 5 liters per minute, which is the total volume of blood pumped by the ventricles of the heart in one minute."
Human Performance & Limitation,2723,The heart muscle is supplied with blood from:,the coronary arteries,the auricles,ventricles,the pulmonary veins,A,"The heart muscle itself is supplied with oxygenated blood via the left and right coronary arteries, which arise from the base of the aorta."
Human Performance & Limitation,2724,The normal arterial blood-pressure of a healthy adult is (systolic/diastolic):,120/80 mm Hg,80/20 mm Hg,180/120 mm Hg,220/180 mm Hg,A,The normal resting arterial blood pressure of a healthy young adult is approximately 120 mm Hg during ventricular contraction (systole) and 80 mm Hg during ventricular relaxation (diastole).
Human Performance & Limitation,2725,Which of the following statements is correct?The blood-pressure which is measured during flight medical checks is the pressure,in the artery of the upper arm (representing the pressure at heart level),in all the blood-vessels of the body (representing the pressure in the whole body),in the mussles of the upper arm,in the veins of the upper arm,A,"Blood pressure is measured in the brachial artery of the upper arm because it sits at approximately the same level as the heart, providing an accurate representation of central systemic blood pressure."
Human Performance & Limitation,2726,Blood-pressure depends on: 1. the cardiac output 2. the resistance of the capillaries (peripheral resistance),1 and 2 are correct,1 is correct 2 is false,1 is false 2 is correct,1 and 2 are both false,A,Systemic blood pressure is determined by the cardiac output (the volume of blood pumped per minute) and the peripheral vascular resistance (primarily governed by the diameter of arterioles and capillaries).
Human Performance & Limitation,2727,The blood-pressure depends on: 1. the work of the heart 2. the peripheral resistance 3. the elasticity of the arterial walls 4. the bloode volume and viscosity,"1,2,3 and 4 are correct","1,2 and 3 are correct, 4 is false","1,3 and 4 are correct, 2 is false","2,3 and 4 are correct, 1 is false",A,"Arterial blood pressure is dynamically regulated by the force and rate of cardiac contractions, peripheral vascular resistance, the elasticity of the arterial walls, and the overall blood volume and viscosity."
Human Performance & Limitation,2728,Changes in blood-pressure are measured by:,pressoreceptors,arteriols,adrenal glands,pacemakers,A,"Changes in arterial blood pressure are detected by pressoreceptors (also known as arterial baroreceptors), which are specialized sensory stretch receptors."
Human Performance & Limitation,2729,The pressoreceptors are located in,the carotid and aortic arterial vessels,the intestines,the heart,the lungs,A,"Pressoreceptors are primarily located in the walls of the carotid sinuses and the aortic arch, where they monitor arterial stretch caused by blood pressure changes."
Human Performance & Limitation,2730,When the pressoreceptors signal a lowering of the blood-pressure there are adaptation mechanisms which result in:1. an increase of respiratory activity2. the arteriols to constrict3. an increase of cardiac output4. the heart rate to rise,"2,3 and 4 are correct, 1 is false","1,3 and 4 are correct, 2 is false","1,2 and 4 are correct, 3 is false","1,2 and 3 are correct, 4 is false",A,"When pressoreceptors detect a drop in blood pressure, they trigger autonomic reflexes that cause arteriole constriction, an increase in cardiac stroke volume, and an elevated heart rate to restore pressure."
Human Performance & Limitation,2731,The physiological effects of accelerations to the human body depend on:1. the duration of the G-forces 2. the onset rate of the G-forces3. the magnitude of the G- forces 4. the direction of the G-forces.,"1,2,3 and 4 are correct","1,2,3 are correct, 4 is false","2,3 and 4 are correct, 1 is false","1and 4 are correct, 3 is false",A,"The physiological severity of G-forces on the body depends on the duration of exposure, the rate at which the G-force is applied (onset rate), the overall magnitude, and the direction of the force relative to the body axes."
Human Performance & Limitation,2732,Inertia in the direction head => feet will cause the blood-pressure in the brain to:,decrease,remain constant,increase,"first increase, then decrease",A,"Under positive vertical acceleration (+Gz), inertia acts in the head-to-foot direction. This forces blood to pool in the lower body, causing arterial blood pressure in the brain to decrease rapidly."
Human Performance & Limitation,2733,During sustained positive G-forces the order of symptoms you can expect is:,"grey-out, tunnel vision, black-out and unconsciousness.","unconsciousness, black-out, tunnel vision and grey out.","black-out, grey-out, tunnel vision and unconsciousness.","grey-out, unconsciousness, black-out and tunnel vision",A,"As +Gz acceleration increases, the progressive reduction in blood flow to the eyes leads first to grey-out (loss of color vision), then tunnel vision, followed by complete blackout, and finally loss of consciousness (G-LOC)."
Human Performance & Limitation,2734,Which of the following measures can reduce the chance of a black-out during positive G-manoeuvres?,A tilt back seat.,Breathing oxygen.,Sit in upright position and keep relaxed.,Hyperventilation.,A,"A tilt-back seat reduces the vertical distance between the heart and the brain along the Gz axis, which helps maintain arterial pressure at eye level and reduces the risk of blackout during high-G maneuvers."
Human Performance & Limitation,2735,The normal rate of breathing of an adult at rest is about:,16 cycles per minute,4 cycles per minute,32 cycles per minute,72 cycles per minute,A,"Under normal resting conditions, a healthy adult has a respiratory rate of approximately 12 to 16 cycles (breaths) per minute to maintain blood gas homeostasis."
Human Performance & Limitation,2736,The volume of air beeing exchanged during a normal breathing cycle (tidal volume) is about:,500 ml of air,350 ml of air,150 ml of air,75 ml of air,A,"The tidal volume, which is the volume of air inhaled and exhaled during a single normal, quiet respiratory cycle, is approximately 500 ml in a healthy adult."
Human Performance & Limitation,2737,"When exhaling, the expired air contains:",more carbon dioxide than the inspired air,more nitrogen than the inhaled air,less water vapour than the inhaled air,more oxygen than the inhaled air,A,Expired air contains a higher concentration of carbon dioxide than inspired air because carbon dioxide is a metabolic waste product transferred from the blood into the alveoli during respiration.
Human Performance & Limitation,2738,The primary factor to control the rate and depth of breathing is the:,pressure of carbon dioxide in the blood,partial pressure of nitrogen,partial pressure of oxygen in the blood,total air pressure in the blood,A,The respiratory center in the brain stem regulates breathing rate and depth primarily based on the partial pressure of carbon dioxide in the arterial blood.
Human Performance & Limitation,2739,The transfer of oxygen from the alveoli to the blood can be discribed by:,the law of diffusion,Boyle's Law,Dalton's Law,Henry's Law,A,"The movement of oxygen from the alveoli (high partial pressure) into the pulmonary capillaries (low partial pressure) occurs by passive diffusion, governed by the law of diffusion."
Human Performance & Limitation,2740,The transfer of carbon dioxide from the blood to the alveoli can be described by:,the law of diffusion,Boyles Law,Dalton's Law,Henry's Law,A,The transfer of carbon dioxide from the deoxygenated blood in the capillaries to the alveoli occurs down its partial pressure gradient via passive diffusion.
Human Performance & Limitation,2741,The partial pressure of carbon dioxide in the alveoli is:,lower than in the blood,almost the same as in the atmospheric air,higher than the pressure of carbon dioxide in the blood,lower than the pressure of carbon dioxide in the atmospheric air.,A,"Because carbon dioxide continuously diffuses from the blood into the lungs, its partial pressure in the alveoli is lower than in the systemic venous blood entering the lungs, but higher than in ambient air."
Human Performance & Limitation,2742,The symptoms of hyperventilation are caused by a:,surplus of CO2 in the blood,surplus of O2 in the blood,shortage of CO in the blood,shortage of CO2 in the blood,A,"The symptoms of hyperventilation are caused by the excessive elimination of carbon dioxide (hypocapnia), which raises blood pH and leads to cerebral vasoconstriction and neuromuscular excitability."
Human Performance & Limitation,2743,If somebody starts breathing faster and deeper without physiological need,the blood turns less more alkaline,the blood turns more acid,the acid-base balance of the blood will not change,the blood pressure in the brain will rise significantly,A,"Breathing faster and deeper than necessary leads to hypocapnia, which decreases the concentration of hydrogen ions in the blood, causing the blood to become more alkaline (respiratory alkalosis)."
Human Performance & Limitation,2744,"During running your muscles are producing more CO2, raising the CO2 level in the blood. The consequence is:",hyperventilation (the rate and depth of breathing will increase),cyanosis,hypoxia,vertigo,A,"During exercise, working muscles produce excess carbon dioxide. The respiratory center detects this rise and triggers hyperpnea (increased rate and depth of breathing) to eliminate the excess gas."
Human Performance & Limitation,2745,"During a final approach under bad weather conditions, you feel dizzy, get tingling sensations in your hands and a rapid heart rate. These symptoms could indicate:",hyperventilation,disorientation,hypoxia,carbon monoxide poisoning,A,"Anxiety and stress during demanding flight phases like a final approach in bad weather can trigger involuntary overbreathing, leading to hyperventilation, dizziness, and extremity tingling."
Human Performance & Limitation,2746,"During final approach under bad weather conditions you are getting uneasy, feel dizzy and get tingling sensations in your hands. When hyperventilating you should",control your rate and depth of breathing,descend,apply the Valsalva method,use the oxygen mask,A,"If a pilot begins to experience the early symptoms of hyperventilation during a stressful flight phase, they should consciously control and slow down their rate and depth of breathing."
Human Performance & Limitation,2747,A pilot can overcome hyperventilation by:,"controlling the rate and depth of breathing, breathing into a bag or speaking with a loud voice",depending on instruments,increasing the rate and depth of breathing to eliminate harmful carbon dioxide,the use of drugs stabilizing blood pressure,A,"Hyperventilation can be managed by consciously reducing the respiratory rate, speaking aloud to force controlled exhalations, or breathing into a bag to re-breathe exhaled carbon dioxide."
Human Performance & Limitation,2748,You can overcome hyperventilation by breathing into a plastic or paper bag. The intention is:,to raise the level of CO2 in the blood as fast as possible,to prevent you from exhaling too much oxygen,to increase the amount of nitrogen in the lung,to reduce blood pressure,A,"Breathing into a paper or plastic bag helps treat hyperventilation because it forces the pilot to re-breathe their own exhaled carbon dioxide, rapidly raising arterial CO2 levels to reverse alkalosis."
Human Performance & Limitation,2749,Which symptom does not belong to the following list:,leans,bends,chokes,creeps,A,"Spatial disorientation illusions like 'the leans' are vestibular system errors, whereas bends, chokes, and creeps are physical symptoms resulting from decompression sickness."
Human Performance & Limitation,2750,The symptoms caused by gas bubbles under the skin following a decompression are called:,creeps,bends,chokes,leans,A,"The 'creeps' (formication) is a skin manifestation of decompression sickness caused by nitrogen micro-bubbles forming under the skin, leading to itching, hot or cold sensations, and tingling."
Human Performance & Limitation,2751,"Symptoms caused by gas bubbles in the lungs, following a decompression are called:",chokes,bends,creeps,leans,A,"The 'chokes' is a severe pulmonary form of decompression sickness caused by nitrogen bubbles blocking the pulmonary circulation, leading to chest pain, coughing, and shortness of breath."
Human Performance & Limitation,2752,Some hours after a rapid decompression at FL 300 you experience pain in the joints. Which of following answers is correct?,You should ask for medical advice (flight surgeon) since this is a symptom of decompression sickness.,This symptom indicates decompression sickness and will disappear when you take some exercise.,This phenomenon is treated by physiotherapy.,This phenomenon is treated by breathing 100% nitrogen.,A,"If joint pain develops hours after high-altitude decompression, it represents a delayed onset of decompression sickness (the bends), and the pilot must immediately seek evaluation by a flight surgeon."
Human Performance & Limitation,2753,Tolerance to decompression sickness is decreased by:1. SCUBA-Diving2. Obesity3. Age4. Body height,"1, 2 and 3 are correct",2 and 4 are correct,"1, 3 and 4 are correct",only 4 is correct,A,"Decompression sickness susceptibility is significantly increased by recent SCUBA diving, obesity (since nitrogen is highly fat-soluble), and advanced age, which alters cardiovascular efficiency."
Human Performance & Limitation,2754,Decompression symptoms are caused by:,dissolved gases from tissues and fluids of the body,low carbon dioxide pressure of inhaled air,low oxygen pressure of inhaled air,release of locked gases from joints,A,Decompression sickness is caused by dissolved gases (primarily nitrogen) coming out of solution and forming bubbles in body tissues and blood when ambient atmospheric pressure drops rapidly.
Human Performance & Limitation,2755,In the event of rapid decompression the first action for the flight deck crew is:,don oxygen masks and ensure oxygen flow,descent to the higher of 10000 ft or MSA,transmit mayday call,carry out check for structural damage,A,"Following a rapid decompression, the flight deck crew must immediately don their oxygen masks and establish a steady flow of oxygen to prevent hypoxic incapacitation."
Human Performance & Limitation,2756,After a rapid decompression at an altitude of 30.000 FT the first action of the pilot shall be:,maintaining aircraft control and preventing hypoxia (use of oxygen mask),informing ATC,informing the cabin crew,preventing panic of the passengers,A,"Maintaining aircraft control and donning the emergency oxygen mask to prevent acute hypoxia are the absolute first priorities for a pilot following a rapid cabin decompression at 30,000 feet."
Human Performance & Limitation,2757,The following actions are appropriate when faced with symptoms of decompression sickness:1. climb to higher level2. descent to the higher of 10000 ft or MSA and land as soon as possible3. breathe 100 % oxygen4. get medical advice about recompression after landing,"2, 3 and 4 are correct","1, 2 and 3 are correct",1 and 4 are correct,1 and 3 are correct,A,"Proper immediate treatment for decompression sickness symptoms includes descending to a safe lower altitude, breathing 100% oxygen, landing as soon as possible, and obtaining hyperbaric medical advice."
Human Performance & Limitation,2758,Decompression sickness can be prevented by:1. avoiding cabin altitudes above 18 000 FT2. maintaining cabin pressure below 8 000FT when flying at high altitudes3. performing physical exercises before and during the flight4. breathing 100 % oxygen for 30 min prior and during the flight,"1, 2 and 4 are correct","1, 2 and 3 are correct","2 and 3 are correct, 4 is false",only 3 is correct,A,"Decompression sickness can be prevented by maintaining cabin pressure below 8,000 feet, avoiding cabin altitudes above 18,000 feet, and pre-breathing 100% oxygen before high-altitude flights."
Human Performance & Limitation,2759,What is the TUC at 20 000 FT?,about 30 minutes,1 to 2 minutes,1to 2 hours,5 to 10 minutes,A,"At 20,000 feet, the Time of Useful Consciousness (TUC) for a pilot at rest is relatively long, typically lasting about 30 minutes, allowing time for corrective action if supplemental oxygen fails."
Human Performance & Limitation,2760,"Following a rapid decompression at 30.000 feet, the time of useful consciousness would be about:",1 to 2 minutes,3 to 5 minutes,5 to 10 minutes,10 to 12 minutes,A,"Following a rapid decompression at 30,000 feet, the Time of Useful Consciousness (TUC) is approximately 1 to 2 minutes, which can be further reduced by physical activity or panic."
Human Performance & Limitation,2761,"After a rapid decompression at 35 000 feet, the time of useful consciousness is about:",30 to 60 seconds,15 seconds or less,5 minutes.,10 minutes.,A,"At 35,000 feet, the Time of Useful Consciousness is extremely short, typically lasting between 30 and 60 seconds, which requires immediate donning of oxygen masks."
Human Performance & Limitation,2762,After SCUBA diving (more than 30 feet of depth) you have to wait a period of time before flying again. This period is at least:,24 hours,6 hours,12 hours,48 hours,A,"To prevent decompression sickness when flying, a pilot must wait at least 24 hours after any SCUBA diving that required a depth of more than 30 feet."
Human Performance & Limitation,2763,Flying immediately after SCUBA diving involves the risk of getting:,decompression sickness without having a decompression,hyperventilation,hypoxia,stress,A,Flying too soon after SCUBA diving is dangerous because the residual nitrogen dissolved in tissues can form bubbles (decompression sickness) even during flights at low cabin altitudes.
Human Performance & Limitation,2764,If someone hyperventilates due to stress his blood will get:,more alkaline,less satured with oxygen,more satured with carbon dioxide,more acid,A,"When a pilot hyperventilates due to stress or panic, the excessive exhalation of carbon dioxide causes the blood to become more alkaline, leading to respiratory alkalosis."
Human Performance & Limitation,2765,The ozone-layer is situated in the,stratosphere,troposphere,thermosphere,ionosphere,A,"The ozone layer, which filters out harmful ultraviolet radiation from the sun, is situated in the stratosphere, starting above the tropopause."
Human Performance & Limitation,2766,"Which of the following statements are correct ?-1: Modern aircraft allow for 50 - 60% relative humidity in the cabin air under any conditions of flight, which is satisfactory for the body-2: Thirst is a belated symptom of dehydration-3: Dehydration may lead to clinical manifestations such as dizziness and fatigue-4: Drinking excessive quantities of water must be avoided since resistance to periods of low hydration will otherwise be lost","2,3","2,3,4","1,2,4","1,4",A,"The low relative humidity of cabin air at high altitudes causes dehydration, which manifests as fatigue and dizziness; thirst is a late symptom of this dehydration process."
Human Performance & Limitation,2767,"With regard to the humidity of air in current in a pressurized cabin, we know that it :-1 : varies between 40 and 60%-2 : varies between 5 and 15%-3 : may cause dehydration effecting the performance of the crew-4 : has no special effects on crew members","2,3","1,3","2,3,4","1,4",A,"The dry air supply in pressurized cabins, which often has a relative humidity between 5% and 15%, can lead to systemic dehydration and impair crew cognitive and physical performance."
Human Performance & Limitation,2768,Which of the following statements is correct ?,70% of information processed by man enters via the visual channel,Hearing is the sense which collects most information in man,40% of information processed by man enters via the visual channel,The kinesthetic channel provides the most important information for flying,A,"Human factors research shows that approximately 70% of all information processed by a pilot during flight is received through the visual channel, making vision the dominant sense in aviation."
Human Performance & Limitation,2769,Once we have constructed a mental model we tend,to give undue weight to information that confirms the model,to give undue weight to information that contradicts the model,to give equal weight to contradicting and confirming information,to alter that model unnecessarily frequently,A,"Confirmation bias is the tendency of pilots to prioritize and give undue weight to information that confirms their existing mental model, while ignoring or discounting conflicting evidence."
Human Performance & Limitation,2770,The rate and depth of breathing is primary regulated by the concentration of:,carbon dioxide in the blood,nitrogen in the air,water vapour in the alveoli,oxygen in the cells,A,"The concentration (or partial pressure) of carbon dioxide in the blood is the primary chemical regulator of breathing, detected by central and peripheral chemoreceptors to control respiratory rate and depth."
Human Performance & Limitation,2771,Rising the perceptual threshold of a sensory organ means:,a lesser sensitivity,a greater sensitivity,a greater selectivity,a lesser selectivity,A,"Rising the perceptual threshold of a sensory organ means that a stronger physical stimulus is required to activate the receptor, which equates to a lesser sensitivity of the organ."
