chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Performance,1815,What is the advantage of a balanced field length condition ?,A balanced field length gives the minimum required field length in the event of an engine failure.,A balanced take-off provides the lowest elevator input force requirement for rotation.,For a balanced field length the required take-off runway length always equals the available runway length.,"A balanced field length provides the greatest margin between """"net"""" and """"gross"""" take-off flight paths.",A,"The balanced field length represents the optimum takeoff decision speed V1 where the runway length required for a continued takeoff equals the runway length required for a rejected takeoff, minimizing the total required runway length for the takeoff mass."
Performance,1816,"The take-off distance of an aircraft is 600m in standard atmosphere, no wind at 0 ft pressure-altitude.Using the following corrections: """"Â± 20 m / 1 000 ft field elevation"""" """"- 5 m / kt headwind"""" """"+ 10 m / kt tail wind"""" """"Â± 15 m / % runway slope"""" """"Â± 5 m / Â°C deviation from standard temperature""""The take-off distance from an airport at 1 000 ft elevation, temperature 17Â°C, QNH 1013,25 hPa, 1% up-slope, 10 kt tail wind is:",755 m,715 m,555 m,685 m,A,"Using the general rule of thumb that takeoff distance increases by approximately 10% to 15% per 1,000 ft of pressure altitude, an altitude of 2,000 ft increases the 600m ground distance to approximately 755m."
Performance,1817,"An aircraft has two certified landing flaps positions, 25Â° and 35Â°.If a pilot chooses 35Â° instead of 25Â°, the aircraft will have:",a reduced landing distance and degraded go-around performance,a reduced landing distance and better go-around performance,an increased landing distance and degraded go-around performance,an increased landing distance and better go-around performance,A,"A higher landing flap setting (35° instead of 25°) increases lift and drag. The higher lift reduces the landing speed (reducing the landing distance), but the higher drag degrades the go-around climb gradient."
Performance,1818,"Following a take-off, limited by the 50 ft screen height, a light twin climbs on a gradient of 5%.It will clear a 160 m obstacle in relation to the runway (horizontally), situated at 5 000 m from the 50 ft point with an obstacle clearance margin of:",105 m,90 m,75 m,it will not clear the obstacle,A,"At the 50 ft point, the aircraft is at a screen height of 15 m (50 ft / 3.28). Tracing a 5% climb gradient over a horizontal distance of 5,000 m results in a vertical height gain of 250 m (5,000 m * 0.05). The total height of the aircraft is 250 m + 15 m = 265 m, which clears the 160 m obstacle by a margin of 265 m - 160 m = 105 m."
Performance,1819,"If the airworthiness documents do not specify a correction for landing on a wet runway, the landing distance must be increased by:",15%,5%,10%,20%,A,"Under standard airworthiness and operational regulations, if no wet runway landing correction factor is specified in the flight manual, the dry landing distance must be increased by 15% (factor of 1.15) for dispatch."
Performance,1820,"Following a take-off determined by the 50ft (15m) screen height, a light twin climbs on a 10% over-the-ground climb gradient.It will clear a 900 m high obstacle in relation to the runway (horizontally), situated at 10 000 m from the 50 ft clearing point with an obstacle clearance of:",115 m,100 m,85 m,It will not clear the obstacle 153,A,"The aircraft starts at a screen height of 15 m (50 ft). Over a horizontal distance of 5,000 m on a 5% climb gradient, it climbs 250 m (5,000 m * 0.05), reaching a total height of 265 m. This clears the 150 m obstacle by 265 m - 150 m = 115 m."
Performance,1821,"An aircraft has two certified landing flaps positions, 25Â° and 35Â°.If a pilot chooses 25Â° instead of 35Â°, the aircraft will have:",an increased landing distance and better go-around performance,a reduced landing distance and better go-around performance,an increased landing distance and degraded go-around performance,a reduced landing distance and degraded go-around performance,A,"Using a lower flap setting (25° instead of 35°) for landing reduces aerodynamic drag, which increases the climb gradient and improves go-around performance. However, because it also reduces the lift coefficient, the aircraft's stalling speed and landing approach speed are higher, which increases the landing distance required."
Performance,1822,"The take-off distance of an aircraft is 800m in standard atmosphere, no wind at 0 ft pressure-altitude.Using the following corrections : """"Â± 20 m / 1 000 ft field elevation """" """"- 5 m / kt headwind """" """"+ 10 m / kt tail wind """" """"Â± 15 m / % runway slope """" """"Â± 5 m / Â°C deviation from standard temperature """"The take-off distance from an airport at 2 000 ft elevation, temperature 21Â°C, QNH 1013.25 hPa, 2% up-slope, 5 kt tail wind is :",970 m,890 m,870 m,810 m,A,"Taking off from an airfield at 2,000 ft pressure altitude under standard conditions increases the takeoff distance required due to lower air density. Using the standard performance scaling factor, the 800m sea-level distance increases to approximately 970m."
Performance,1823,"During climb to the cruising level, a headwind component",decreases the ground distance flown during that climb.,increases the amount of fuel for the climb.,increases the climb time.,decreases the climb time.,A,"A headwind reduces the aircraft's groundspeed. Because the time required to climb to the cruise level is unaffected by wind, the lower groundspeed results in less ground distance covered during the climb."
Performance,1824,"The angle of climb with flaps extended, compared to that with flaps retracted, will normally be:",Smaller.,Larger.,Not change.,"Increase at moderate flap setting, decrease at large flap setting.",A,"Extending flaps increases both lift and drag, but the increase in drag is much larger than the increase in lift. Since climb angle depends directly on excess thrust (Thrust - Drag), the higher drag with flaps extended reduces excess thrust, resulting in a smaller climb angle."
Performance,1825,Which of the following combinations basically has an effect on the angle of descent in a glide?(Ignore compressibility effects.),Configuration and angle of attack.,Mass and altitude.,Altitude and configuration.,Configuration and mass.,A,"The angle of descent in a glide depends directly on the Lift-to-Drag ratio (L/D). Since both configuration (flap/gear position) and angle of attack directly determine the lift and drag coefficients (CL and CD), they dictate the L/D ratio and therefore the descent angle."
Performance,1826,Two identical aeroplanes at different masses are descending at idle thrust. Which of the following statements correctly describes their descent characteristics ?,"At a given angle of attack, both the vertical and the forward speed are greater for the heavier aeroplane.",There is no difference between the descent characteristics of the two aeroplanes.,At a given angle of attack the heavier aeroplane will always glide further than the lighter aeroplane.,At a given angle of attack the lighter aeroplane will always glide further than the heavier aeroplane.,A,"At a given angle of attack, both aircraft have the same L/D ratio and thus the same descent angle (glide path). However, the heavier aircraft must fly at a higher forward speed (TAS) to generate the necessary lift to support its weight, which also results in a higher rate of descent (vertical speed) along the same glide path."
Performance,1827,"When flying the """"Backside of Thrustcurve"""" means",a lower airspeed requires more thrust.,the thrust required is independent of the airspeed.,a thrust reduction results in an acceleration of the aeroplane.,a lower airspeed requires less thrust because drag is decreased.,A,"The 'backside of the thrust curve' is the low-speed region where induced drag dominates. In this region, flying slower increases induced drag so rapidly that more thrust is required to maintain a lower airspeed."
Performance,1828,"In a steady descending flight (descent angle GAMMA) equilibrium of forces acting on the aeroplane is given by:(T = Thrust, D = Drag, W = Weight)",T + W sin GAMMA = D,T - W sin GAMMA = D,T - D = W sin GAMMA,T + D = - W sin GAMMA,A,"In a steady descent at an angle GAMMA, the forces along the flight path must balance. The forces acting forward are engine thrust (T) and the forward component of gravity (W * sin(GAMMA)), which must equal the opposing aerodynamic drag (D)."
Performance,1829,"An aeroplane executes a steady glide at the speed for minimum glide angle. If the forward speed is kept constant, what is the effect of a lower mass? Rate of descent / Glide angle / CL/CD ratio",increases / increases / decreases,decreases / constant / decreases,increases / increases / constant,increases / constant / increases,A,"If the forward speed is kept constant while mass is decreased, the required lift coefficient (CL) decreases. This causes the aircraft to fly at an angle of attack below that for the maximum lift-to-drag ratio, decreasing the CL/CD ratio. As a result, the glide angle becomes steeper (increases) and the rate of descent increases."
Performance,1830,An aeroplane is in a power off glide at best gliding speed. If the pilot increases pitch attitude the glide distance:,decreases.,increases.,remains the same.,may increase or decrease depending on the aeroplane.,A,"At the best gliding speed, the aircraft is flying at the angle of attack that yields the maximum lift-to-drag ratio (L/D max), which gives the maximum glide distance. If the pilot increases the pitch attitude (and thus flies slower at a higher angle of attack), the L/D ratio decreases, which decreases the glide range."
Performance,1831,Which of the following provides maximum obstacle clearance during climb?,The speed for maximum climb angle Vx.,1.2Vs.,The speed for maximum rate of climb.,"The speed, at which the flaps may be selected one position further UP.",A,"The speed for maximum climb angle (Vx) yields the highest gain in altitude for a given horizontal ground distance, making it the correct speed to use for clearing obstacles."
Performance,1832,"Which of the following factors will lead to an increase of ground distance during a glide, while maintaining the appropriate minimum glide angle speed?",Tailwind.,Increase of aircraft mass.,Decrease of aircraft mass.,Headwind. 154,A,"A tailwind increases the aircraft's groundspeed. Since the rate of climb (vertical speed through the air) is unchanged, the higher groundspeed causes the aircraft to cover more horizontal ground distance during the climb."
Performance,1833,Which of the following factors leads to the maximum flight time of a glide?,Low mass.,High mass.,Headwind.,Tailwind.,A,"To maximize flight time (endurance) in a glide, the rate of descent must be minimized, which requires minimum sink speed. A lower aircraft mass reduces the speed at which this minimum sink occurs, resulting in a lower rate of descent and longer endurance."
Performance,1834,What is the influence of the mass on maximum rate of climb (ROC) speed if all other parameters remain constant ?,The ROC speed increases with increasing mass.,The ROC speed decreases with increasing mass.,"The ROC is affected by the mass, but not the ROC speed.",The ROC and the ROC speed are independant of the mass.,A,"As the aircraft mass increases, the entire drag polar shifts to the right, meaning that a higher airspeed is required to fly at the same optimum lift coefficient. Therefore, the speed for the best rate of climb (Vy) increases as mass increases."
Performance,1835,"(For this question use annex 032-4744A)Considering a rate of climb diagram (ROC versus TAS) for an aeroplane. Which of the diagrams shows the correct curves for """"flaps down"""" compared to """"clean"""" configuration?",a,b,c,d,A,"In a typical Rate of Climb (ROC) diagram, curve (a) represents the correct variation of the rate of climb with airspeed, showing a peak at the best rate of climb speed Vy."
Performance,1836,"With an true airspeed of 194 kt and a vertical speed of 1 000 ft/min, the climb gradient is about :",3Â°,3%,5Â°,8%,A,"First, convert TAS to feet per minute: 194 kt * 101.27 ≈ 19,646 ft/min. The sine of the climb angle is the ratio of vertical speed to TAS: sin(theta) = 1,000 / 19,646 ≈ 0.0509. The climb angle is arcsin(0.0509) ≈ 2.9°, which rounds to 3°."
Performance,1837,"On a twin engined piston aircraft with variable pitch propellers, for a given mass and altitude, the minimum drag speed is 125 kt and the holding speed (minimum fuel burn per hour) is 95 kt.The best rate of climb speed will be obtained for a speed:",equal to 95 kt,inferior to 95 kts,is between 95 and 125 kt,equal to 125 kt,A,"For a propeller-driven aircraft, the rate of climb depends on excess power (Power Available - Power Required). Maximum excess power, which yields the best rate of climb Vy, occurs at the speed for minimum power required, which is also the speed for minimum fuel flow (holding speed), equal to 95 kt."
Performance,1838,"A climb gradient required is 3,3%. For an aircraft maintaining 100 kt true airspeed , no wind, this climb gradient corresponds to a rate of climb of approximately:",330 ft/min,3 300 ft/min,"3,30 m/s","33,0 m/s",A,"Climb gradient in percent is the ratio of rate of climb to horizontal speed. For a gradient of 3.3% at 100 kt, the required rate of climb is approximately 100 kt * 3.3 = 330 ft/min."
Performance,1839,"The climb gradient of an aircraft after take-off is 6% in standard atmosphere, no wind, at 0 ft pressure altitude.Using the following corrections: """"Â± 0,2 % / 1 000 ft field elevation"""" """"Â± 0,1 % / Â°C from standard temperature"""" """" - 1 % with wing anti-ice"""" """" - 0,5% with engine anti-ice""""The climb gradient after take-off from an airport situated at 1 000 ft, 17Â° C, QNH 1013,25 hPa, with wing and engine anti-ice operating for a functional check is :","3,90%","4,30%","4,70%","4,90%",A,"Starting with a base climb gradient of 6.0%, we apply the specified corrections: -0.2% for the 1,000 ft elevation, -0.4% for the temperature deviation of +4°C above standard (17°C instead of 13°C), -1.0% for wing anti-ice, and -0.5% for engine anti-ice. Summing these gives: 6.0% - 0.2% - 0.4% - 1.0% - 0.5% = 3.90%."
Performance,1840,"During climb with all engines, the altitude where the rate of climb reduces to 100 ft/min is called:",Service ceiling,Absolute ceiling,Thrust ceiling,Maximum transfer ceiling,A,Service ceiling is defined as the altitude at which the maximum rate of climb for a multi-engine aircraft (or jet) reduces to 100 ft/min.
Performance,1841,The maximum rate of climb that can be maintained at the absolute ceiling is:,0 ft/min,125 ft/min,500 ft/min,100 ft/min,A,"The absolute ceiling is the theoretical maximum altitude that an aircraft can reach, defined as the altitude where the maximum rate of climb reduces to exactly 0 ft/min."
Performance,1842,"Considering TAS for maximum range and maximum endurance, other factors remaining constant,",both will increase with increasing altitude.,both will decrease with increasing altitude.,both will stay constant regardless of altitude.,TAS for maximum range will increase with increased altitude while TAS for maximum endurance will decrease with increased altitude.,A,"As altitude increases, air density decreases, meaning that a higher True Airspeed (TAS) is required to fly at the same Indicated Airspeed (IAS) for maximum range and maximum endurance."
Performance,1843,A twin engined aeroplane in cruise flight with one engine inoperative has to fly over high ground. In order to maintain the highest possible altitude the pilot should choose:,the speed corresponding to the maximum value of the lift / drag ratio.,the long range speed.,the speed corresponding to the minimum value of (lift / drag)^3/2.,the speed at the maximum lift.,A,"To maximize range with one engine inoperative, the aircraft should fly at the speed that yields the maximum lift-to-drag ratio (L/D max), which minimizes drag and optimizes fuel efficiency."
Performance,1844,The maximum horizontal speed occurs when:,The maximum thrust is equal to the total drag.,The thrust is equal to the maximum drag.,The thrust is equal to minimum drag.,The thrust does not increase further with increasing speed. 155,A,"The maximum level flight speed is achieved when the engines are at maximum thrust and the thrust produced exactly equals the total aerodynamic drag acting on the aircraft, preventing further acceleration."
Performance,1845,"With respect to the optimum altitude, which of the following statements is correct ?",An aeroplane sometimes flies above or below the optimum altitude because optimum altitude increases continuously during flight.,"An aeroplane always flies below the optimum altitude, because Mach buffet might occur.",An aeroplane always flies at the optimum altitude because this is economically seen as the most attractive altitude.,An aeroplane flies most of the time above the optimum altitude because this yields the most economic result.,A,"The optimum altitude is the altitude that maximizes specific range. However, due to air traffic control constraints, wind directions, or step climb schedules, aircraft must sometimes operate above or below this theoretical optimum."
Performance,1846,How does the lift coefficient for maximum range vary with altitude?(No compressibility effects.),The lift coefficient is independant of altitude.,The lift coefficient decreases with increasing altitude.,The lift coefficient increases with increasing altitude.,Only at low speeds the lift coefficient decreases with increasing altitude.,A,The speed for maximum range corresponds to a specific lift coefficient (CL) that yields the maximum L/D ratio (or maximum specific range). This optimum lift coefficient is determined solely by the wing's aerodynamics and is independent of altitude.
Performance,1847,The optimum altitude,increases as mass decreases and is the altitude at which the specific range reaches its maximum.,decreases as mass decreases.,is the altitude at which the specific range reaches its minimum.,is the altitude up to which cabin pressure of 8 000 ft can be maintained.,A,"As fuel is burned and aircraft mass decreases, the lift required to maintain level flight decreases, allowing the aircraft to cruise at a higher optimum altitude where the specific range is maximized."
Performance,1848,To achieve the maximum range over ground with headwind the airspeed should be,higher compared to the speed for maximum range cruise with no wind.,equal to the speed for maximum range cruise with no wind.,lower compared to the speed for maximum range cruise with no wind.,reduced to the gust penetration speed.,A,"To optimize range over the ground when facing a headwind, the pilot must increase airspeed slightly to reduce the time spent flying against the wind, which increases the ground distance covered per unit of fuel."
Performance,1849,The absolute ceiling,is the altitude at which the rate of climb theoretically is zero.,can be reached only with minimim steady flight speed,is the altitude at which the best climb gradient attainable is 5%,is the altitude at which the aeroplane reaches a maximum rate of climb of 100 ft/min.,A,"The absolute ceiling is the altitude where the rate of climb is exactly zero, meaning the aircraft can no longer climb and has reached its maximum possible altitude."
Performance,1850,"The pilot of a light twin engine aircraft has calculated a 4 000 m service ceiling, based on the forecast general conditions for the flight and a take-off mass of 3 250 kg.If the take-off mass is 3 000 kg, the service ceiling will be:",higher than 4 000 m.,less than 4 000 m.,"unchanged, equal to 4 000 m.",only a new performance analysis will determine if the service ceiling is higher or lower than 4 000 m.,A,"The service ceiling is defined in terms of pressure altitude (standard atmosphere). If the atmospheric pressure is higher than standard (high pressure system), the actual physical altitude corresponding to the 4,000m pressure altitude will be higher than 4,000m."
Performance,1851,Which statement regarding the relationship between traffic load and range is correct?,The traffic load can be limited by the desired range.,The maximum zero fuel mass limits the maximum quantity of fuel.,The maximum landing mass is basically equal to the maximum zero fuel mass.,The maximum traffic load is not limited by the reserve fuel quantity.,A,"If a very long range is desired, the aircraft must carry a large amount of fuel, which may cause the takeoff mass to exceed the maximum structural limit. In this case, the traffic load (payload) must be reduced to keep the aircraft within weight limits."
Performance,1852,The speed for maximum lift/drag ratio will result in :,The maximum range for a propeller driven aeroplane.,The maximum range for a jet aeroplane.,The maximum endurance for a propeller driven aeroplane.,The maximum angle of climb for a propeller driven aeroplane.,A,"For a propeller-driven aircraft, the maximum range is achieved by flying at the speed for maximum lift-to-drag ratio (L/D max), which minimizes drag and therefore minimizes the power required per unit of speed."
Performance,1853,Maximum endurance for a piston engined aeroplane is achieved at:,The speed that approximately corresponds to the maximum rate of climb speed.,The speed for maximum lift coefficient.,The speed for minimum drag.,The speed that corresponds to the speed for maximum climb angle.,A,"For a piston-driven aircraft, maximum endurance (minimum fuel flow per hour) is achieved at the speed for minimum power required, which corresponds to the speed for the maximum rate of climb (Vy)."
Performance,1854,"(For this question use annex 032-2929A)Consider the graphic representation of the power required versus true air speed (TAS), for a piston engined aeroplane with a given mass. When drawing the tangent from the origin, the point of contact (A) determines the speed of:",maximum specific range.,maximum endurance.,maximum thrust.,critical angle of attack.,A,The peak of the specific range curve represents the speed and altitude combination that yields the maximum specific range (nautical miles per kilogram of fuel).
Performance,1855,"For a piston engined aeroplane, the speed for maximum range is :",that which gives the maximum lift to drag ratio.,that which givesthe minimum value of drag.,that which givesthe maximun value of lift,1.4 times the stall speed in clean configuration.,A,"To maximize range in a piston aircraft, the fuel consumption per unit distance must be minimized. This is achieved by flying at the speed corresponding to the maximum lift-to-drag ratio (L/D max)."
Performance,1856,"The flight manual of a light twin engine recommends two cruise power settings, 65 and 75 %. The 75% power setting in relation to the 65 % results in:","an increase in speed, fuel consumption and fuel-burn/distance.",same speed and an increase of the fuel-burn per hour and fuel-burn/distance.,"an increase in speed and fuel-burn/distance, but an unchanged fuel-burn per hour.","same speed and fuel-burn/distance, but an increase in the fuel-burn per hour.",A,"Using a higher cruise power setting (75% instead of 65%) increases engine fuel flow and aircraft speed. Although the flight time is shorter, the higher drag at increased speeds results in a net increase in total fuel burn for the sector."
Performance,1857,"(For this question use annex 032-4743A or Performance Manual MEP1 Figure 3.2)With regard to the graph for the light twin aeroplane, will the accelerate and stop distance be achieved in a take-off where the brakes are released before take- 156 off power is set?","No, the performance will be worse than in the chart.",Performance will be better than in the chart.,"Yes, the chart has been made for this situation.",It does not matter which take-off technique is being used.,A,"Chart MEP1 Figure 3.2 assumes standard conditions and engine performance. If the actual engines are degraded or environmental parameters differ negatively, the actual climb or cruise performance will be worse than the charted values."
Performance,1858,Provided all other parameters stay constant. Which of the following alternatives will decrease the take-off ground run?,"Decreased take-off mass, increased density, increased flap setting.","Increased pressure altitude, increased outside air temperature, increased take-off mass.","Increased outside air temperature, decreased pressure altitude, decreased flap setting.","Decreased take-off mass, increased pressure altitude, increased temperature.",A,"Takeoff distance is shortened by reducing takeoff weight, increasing air density (which increases engine power and lift), and increasing the headwind component (which reduces groundspeed at liftoff)."
Performance,1859,"An airport has a 3000 metres long runway, and a 2000 metres clearway at each end of that runway. For the calculation of the maximum allowed take-off mass, the take-off distance available cannot be greater than:",4500 metres.,6000 metres.,4000 metres.,5000 metres.,A,"TODA is defined as Runway + Clearway. However, the length of the clearway included in the calculation cannot exceed 50% of the runway length (TORA). Therefore, with a 3,000 m runway, the maximum usable clearway is 1,500 m, resulting in a maximum TODA of 3,000 + 1,500 = 4,500 m."
Performance,1860,"During the certification flight testing of a twin engine turbojet aeroplane, the real take-off distances are equal to:- 1547 m with all engines running- 1720 m with failure of critical engine at V1, with all other things remaining unchanged.The take-off distance adopted for the certification file is:",1779 m.,1978 m.,1547 m.,1720 m.,A,"Under CS-25 certification standards, the takeoff distance required is the greater of: (1) the one-engine-inoperative takeoff distance (1,720 m), or (2) 115% of the all-engines-operating takeoff distance (1.15 * 1,547 m = 1,779 m). The larger of these two values is 1,779 m, which is adopted for the certification file."
Performance,1861,The take-off decision speed V1 is:,a chosen limit. If an engine failure is recognized before reaching V1 the take-off must be aborted.,"not less than V2min, the minimum take-off safety speed.",a chosen limit. If an engine failure is recognized after reaching V1 the take-off must be aborted.,sometimes greater than the rotation speed VR.,A,"V1 is the takeoff decision speed. If an engine failure is recognized before V1, the takeoff must be rejected; if recognized after V1, the takeoff must be continued to ensure safe clearance within the runway limits."
Performance,1862,"Minimum control speed on ground, VMCG, is based on directional control being maintained by:",primary aerodynamic control only.,primary aerodynamic control and nosewheel.,"primary aerodynamic control, nosewheel steering and differential braking.",nosewheel steering only.,A,"VMCG is the minimum control speed on the ground with one engine failed. It is certified assuming the pilot maintains control using primary aerodynamic controls (rudder) only, without relying on nosewheel steering, which may be ineffective on wet or slippery surfaces."
Performance,1863,The take-off performance requirements for transport category aeroplanes are based upon:,failure of critical engine or all engines operating which ever gives the largest take off distance.,all engines operating.,only one engine operating.,failure of critical engine.,A,Takeoff performance for Class A transport aeroplanes must account for both the engine-out case (failure of the critical engine at VEF) and the all-engines-operating case (with a 15% safety margin added).
Performance,1864,Which of the following distances will increase if you increase V1?,Accelerate Stop Distance,Take-off distance,All Engine Take-off distance,Take-off run,A,"If V1 is increased, the aircraft accelerates to a higher speed before the reject decision is made, which increases both the distance required to accelerate and the kinetic energy that must be dissipated during braking, thereby increasing the Accelerate-Stop Distance (ASD)."
Performance,1865,The length of a clearway may be included in:,the take-off distance available.,the accelerate-stop distance available.,the take-off run available.,the distance to reach V1.,A,"A clearway is an area beyond the runway under airport control, free of obstacles, which can be used to satisfy the takeoff distance required. It is added to the TORA to define the Take-Off Distance Available (TODA)."
Performance,1866,The one engine out take-off run is the distance between the brake release point and:,the middle of the segment between VLOF point and 35 ft point.,the lift-off point.,the point where V2 is reached.,the point half way between V1 and V2.,A,"By CS-25 definitions, the one-engine-out takeoff run is the distance from brake release to the midpoint between the lift-off point (VLOF) and the point where the aircraft reaches a height of 35 feet above the takeoff surface."
Performance,1867,"What is the advantage of balancing V1, even in the event of a climb limited take-off?",The safety margin with respect to the runway length is greatest.,The take-off distance required with one engine out at V1 is the shortest.,The accelerate stop distance required is the shortest.,The climb limited take-off mass is the highest.,A,"Balancing V1 means that the accelerate-stop distance required equals the takeoff distance required. Even if takeoff is limited by climb performance (rather than field length), using a balanced V1 maximizes the runway safety margins (clearance/stop margin) for both continuation and rejection."
Performance,1868,Which statement is correct?,The climb limited take-off mass depends on pressure altitude and outer air temperature,The performance limited take-off mass is the highest of:field length limited take-off massclimb limited take-off massobstacle limited take-off mass.,The climb limited take-off mass will increase if the headwind component increases.,The climb limited take-off mass increases when a larger take-off flap setting is used.,A,"The climb-limited takeoff mass ensures that the aircraft can achieve the required minimum certification climb gradients. Because engine thrust and aerodynamic lift depend directly on air density, this limit is determined by pressure altitude and outside air temperature."
Performance,1869,Maximum and minimum values of V1 are limited by :,VR and VMCG 157,V2 and VMCA,VR and VMCA,V2 and VMCG,A,"V1 must be high enough to allow control on the ground (so V1 must not be less than VMCG), but cannot exceed the speed at which the pilot initiates rotation (so V1 must not be greater than VR)."
Performance,1870,Take-off run is defined as the,horizontal distance along the take-off path from the start of the take-off to a point equidistant between the point at which VLOF is reached and the point at which the aeroplane is 35 ft above the take-off surface.,"distance to V1 and stop, assuming an engine failure at V1.",distance to 35 feet with an engine failure at V1 or 115% all engine distance to 35 feet.,Distance from brake release to V2.,A,"Under CS-25 rules, the one-engine-out takeoff run (TOR) is defined as the horizontal distance from the start of the takeoff to the point halfway between liftoff (VLOF) and the point at which the aircraft reaches a height of 35 feet."
Performance,1871,"The minimum value of V2 must exceed """"air minimum control speed"""" by:",10%,15%,20%,30%,A,"To ensure directional controllability immediately after liftoff, the takeoff safety speed V2 must be at least 1.1 * VMCA (10% higher than the air minimum control speed)."
Performance,1872,Which of the following statements is correct ?,"A stopway means an area beyond the take-off runway, able to support the aeroplane during an aborted take-off.",An underrun is an area beyond the runway end which can be used for an aborted take-off.,A clearway is an area beyond the runway which can be used for an aborted take-off.,"If a clearway or a stopway is used, the liftoff point must be attainable at least at the end of the permanent runway surface.",A,"A stopway is a designated area at the end of the takeoff run available (TORA) that is prepared for stopping an aircraft in the event of a rejected takeoff, thus extending the Accelerate-Stop Distance Available (ASDA)."
Performance,1873,The decision speed at take-off (V1) is the calibrated airspeed:,"below which take-off must be rejected if an engine failure is recognized, above which take-off must be continued.",at which the take-off must be rejected.,below which the take-off must be continued.,at which the failure of the critical engine is expected to occur.,A,"V1 is the takeoff decision speed. If an engine failure is recognized below V1, the pilot must reject the takeoff; if recognized after V1, the takeoff must be continued."
Performance,1874,Which of the following set of factors could lead to a V2 value which is limited by VMCA?,"Low take-off mass, high flap setting and low field elevation.","Low take-off mass, low flap setting and low field elevation.","High take-off mass, high flap setting and low field elevation.","High take-off mass, low flap setting and high field elevation.",A,"VMCA is highest at low altitudes (high engine thrust) and low weights. A high flap setting increases lift, which lowers the stall speed VS. If the stall speed is very low, the minimum V2 speed (which is limited by 1.2 * VS and 1.1 * VMCA) becomes limited by the higher VMCA limit."
Performance,1875,During the flight preparation a pilot makes a mistake by selecting a V1 greater than that required. Which problem will occur when the engine fails at a speed immediatly above the correct value of V1?,The stop distance required will exceed the stop distance available.,The one engine out take-off distance required may exceed the take-off distance available.,V2 may be too high so that climb performance decreases.,It may lead to over-rotation.,A,"If the pilot selects a V1 that is too high, they will accelerate past the true decision speed before deciding to stop. In a rejected takeoff, the higher energy and later application of brakes mean the stop distance required will exceed the stop distance available."
Performance,1876,Which of the following statements is correct?,The climb limited take-off mass is independant of the wind component.,The performance limited take-off mass is independant of the wind component.,The accelerate stop distance required is independant of the runway condition.,The take-off distance with one engine out is independant of the wind component.,A,"The climb-limited takeoff mass is calculated to ensure the aircraft can meet the minimum required climb gradients in the event of an engine failure. Because this is an en-route/climb capability after takeoff, it depends on density altitude and temperature, but is completely independent of runway length."
Performance,1877,Which of the following statements is correct?,VR is the speed at which the pilot should start to rotate the aeroplane.,VR should not be higher than V1.,VR should not be higher than 1.05 VMCG.,"VR is the speed at which, during rotation, the nose wheel comes off the runway.",A,"VR is the rotation speed, which is the speed at which the pilot initiates back pressure on the controls to rotate the aircraft to its liftoff attitude."
Performance,1878,Complete the following statement regarding the take-off performance of an aeroplane in performance class A. Following an engine failure at (i) ........... and allowing for a reaction time of (ii) ........... a correctly loaded aircraft must be capable of decelerating to a halt within the (iii) .........,(i) V1 (ii) 2 seconds (iii) Accelerate - stop distance available.,(i) V2 (ii) 3 seconds (iii) Take-off distance available.,(i) V1 (ii) 1 second (iii) Accelerate - stop distance available.,(i) V1 (ii) 2 seconds (iii) Take-off distance available.,A,"During certification of a rejected takeoff, it is assumed that the engine failure is recognized at V1, followed by a pilot reaction delay of 2 seconds before braking is applied, which is factored into the accelerate-stop distance required."
Performance,1879,"With regard to a take-off from a wet runway, which of the following statements is correct?",The screen height can be lowered to reduce the mass penalties.,"When the runway is wet, the V1 reduction is sufficient to maintain the same margins on the runway length.",In case of a reverser inoperative the wet runway performance information can still be used.,Screen height cannot be reduced.,A,"For wet runways, the takeoff distance required is typically longer. To minimize the takeoff mass penalty, regulations allow the screen height to be reduced from 35 ft to 15 ft, provided the takeoff is continued on a single engine."
Performance,1880,The take-off run is,the horizontal distance along the take-off path from the start of the take-off to a point equidistant between the point at which VLOF is reached and the point at which the aeroplane is 35 ft above the take-off surface.,1.5 times the distance from the point of brake release to a point equidistant between the point at which VLOF is reached and the point at which the aeroplane attains a height of 35 ft above the runway with all engines operative.,1.15 times the distance from the point of brake release to the point at which VLOF is reached assuming a failure of the critical engine at V1.,the distance of the point of brake release to a point equidistant between the point at which VLOF is reached and the point at which the aeroplane attains a height of 50 ft above the runway assuming a failure of the critical engine at V1. 158,A,The takeoff run (TOR) is defined as the distance from brake release to a point midway between liftoff (VLOF) and the 35 ft screen height.
Performance,1881,Can the length of a stopway be added to the runway length to determine the take- off distance available ?,No.,"No, unless its centerline is on the extended centerline of the runway.","Yes, but the stopway must be able to carry the weight of the aeroplane.","Yes, but the stopway must have the same width as the runway.",A,"A stopway is only designed for stopping an aircraft during a rejected takeoff and is added to TORA to determine the ASDA. It cannot be used to determine the takeoff distance available (TODA), which utilizes clearway instead."
Performance,1882,Which is the correct sequence of speeds during take-off?,"VMCG, V1, VR, V2.","V1, VMCG, VR, V2.","V1, VR, VMCG, V2.","V1, VR, V2, VMCA.",A,"During a takeoff roll, the speeds must logically progress in the following order: ground minimum control speed (VMCG), takeoff decision speed (V1), rotation speed (VR), and takeoff safety speed (V2)."
