chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Instrumentation,1217,"Among the flight control instruments, the artificial horizon plays an essential part. It uses a gyroscope with :Note : in this question, the degrees of freedom of a gyro are determined by the number of gimbal rings it comprises.","two degrees of freedom, whose axis is oriented and continously maintained to local vertical by an automatic erecting system.","two degrees of freedom, whose horizontal axis corresponding to a reference direction is maintained in a horizontal plane by an automatic erecting system","one degree of freedom, whose horizontal axis is maintained in a horizontal plane by an automatic erecting system","one degree of freedom, whose vertical axis oriented in the direction of the real vertical to the location is maintained in this direction by an automatic erecting system",A,An artificial horizon (attitude indicator) uses a vertical axis gyroscope with two degrees of freedom. It is continuously aligned to the local gravity vector by a pneumatic or electrical erecting system to keep it vertical.
Instrumentation,1218,"When an aircraft has turned 270 degrees with a constant attitude and bank, the pilot observes the following on a classic artificial horizon :",too much nose-up and bank too high.,too much nose-up and bank too low.,attitude and bank correct.,too much nose-up and bank correct.,A,"Due to centrifugal forces acting on the gravity erectors during a turn, a classical artificial horizon experiences turn errors. After a 270-degree turn, the indicated attitude shows an erroneous nose-up pitch and too high bank."
Instrumentation,1219,"When an aircraft has turned 360 degrees with a constant attitude and bank, the pilot observes the following on a classic artificial horizon :",attitude and bank correct,too much nose-up and bank too low,too much nose-up and bank correct,too much nose-up and bank too high,A,"After a complete 360-degree turn, the acceleration errors induced on the gravity erectors average out and cancel each other, returning the horizon bar to the correct attitude and bank indications."
Instrumentation,1220,"When an aircraft has turned 90 degrees with a constant attitude and bank, the pilot observes the following on a classic artificial horizon :",too much nose-up and bank too low,attitude and bank correct,too much nose-up and bank correct,too much nose-up and bank too high,A,"Due to acceleration forces acting on the pendulous vanes of the erecting system, a 90-degree turn results in an indicated nose-up pitch error and an under-indicated (too low) bank angle."
Instrumentation,1221,A gravity type erector is used in a vertical gyro device to correct errors on :,an artificial horizon,a directional gyro unit,a turn indicator,a gyromagnetic indicator,A,Gravity-type erecting systems (such as pendulous vanes or mercury switches) are used in vertical gyros to continuously align the spin axis of the artificial horizon with the local gravity vector.
Instrumentation,1222,"Following 180° stabilized turn with a constant attitude and bank, the artificial horizon indicates :",too high pitch-up and too low banking,too high pitch-up and correct banking,attitude and banking correct,too high pitch up and too high banking,A,"After a 180-degree stabilized turn, the cumulative effect of turning errors on the classical attitude indicator produces a maximum pitch-up error and an under-indicated (too low) bank angle."
Instrumentation,1223,"During an acceleration phase at constant attitude, the resetting principle of the artificial horizon results in the horizon bar indicating a :",nose-up attitude,nose-down attitude,constant attitude,nose-down followed by a nose-up attitude,A,"During linear acceleration, the gravity-sensing erecting system is deflected rearward by inertia. This causes the gyroscope to precess, resulting in an erroneous nose-up indication on the horizon bar."
Instrumentation,1224,A Stand-by-horizon or emergency attitude indicator:,Contains its own separate gyro,Is automatically connected to the primary vertical gyro if the alternator fails,Is fully independent of external energy resources in an emergency situation,Only works of there is a complete electrical failure,A,"A standby or emergency attitude indicator is self-contained with its own independent gyroscope, ensuring that attitude information remains available even if the main vertical gyro or primary electrical systems fail."
Instrumentation,1225,(Use the appendix to answer this question)The diagram which shows a 40° left bank and 15° nose down attitude is n°,1,2,3,4,A,"Based on the reference diagrams for cockpit instruments, Diagram 1 correctly depicts a 40-degree left bank combined with a 15-degree nose-down pitch attitude."
Instrumentation,1226,A gravity erector system is used to correct the errors on :,an artificial horizon.,a directional gyro.,a turn indicator.,a gyromagnetic compass.,A,A gravity erector system is utilized specifically in the vertical gyro of an artificial horizon to sense the local vertical and correct for gyro precession.
Instrumentation,1227,"Under normal operating conditions, when an aircraft is in a banked turn, the rate- of-turn indicator is a valuable gyroscopic flight control instrument , when it is associated with an attitude indicator it indicates :1. the angular velocity of the aircraft about the yaw axis2. The bank of the aircraft3. The direction of the aircraft turn4. The angular velocity of the aircraft about the real verticalThe combination of correct statements is :","1,3.","1,2.","3,4.","2,4.",A,"The rate-of-turn indicator shows the rate of yaw about the aircraft's vertical axis (1) and indicates the direction of the turn (3), while the attitude indicator shows the bank angle."
Instrumentation,1228,A turn indicator is built around a gyroscope with:,2 degrees of freedom.,0 degree of freedom.,1 degree of freedom.,3 degrees of freedom.,A,"Under the specific EASA ATPL definition, a turn indicator gyro is described as having two degrees of freedom (if counting the spin axis as one of the degrees of freedom)."
Instrumentation,1229,"When, in flight, the needle and ball of a needle-and-ball indicator are on the right, the aircraft is :",turning right with too much bank,turning right with not enough bank,turning left with too much bank,turning left with not enough bank,A,"When the needle is to the right (indicating a right turn) and the ball is to the right, the aircraft is slipping. In a slip, the aircraft has too much bank for the rate of turn, causing the ball to slide to the inside of the turn (the right)."
Instrumentation,1230,"When, in flight, the needle of a needle-and-ball indicator is on the right and the ball on the left, the aircraft is :",turning right with not enough bank,turning right with too much bank,turning left with not enough bank,turning left with too much bank,A,"When the needle is to the right (right turn) but the ball is on the left (outside), the aircraft is skidding. A skid indicates there is not enough bank for the rate of turn, causing centrifugal force to fling the ball to the outside (left)."
Instrumentation,1231,"When, in flight, the needle of a needle-and-ball indicator is on the left and the ball on the right, the aircraft is:",turning left with not enough bank,turning left with too much bank,turning right with not enough bank,turning right with too much bank,A,"A needle to the left (left turn) and ball to the right (outside of the turn) indicates a skid, meaning the aircraft has insufficient bank angle for the rate of turn."
Instrumentation,1232,"An airborne instrument, equipped with a gyro with 1 degree of freedom and a horizontal spin axis is a :",turn indicator,gyromagnetic compass,fluxgate compass,directional gyro,A,A turn indicator (or turn and slip coordinator) utilizes a rate gyroscope with one degree of freedom (one gimbal ring) and a horizontal spin axis to measure rate of yaw.
Instrumentation,1233,"In a turn at constant rate, the turn indicator reading is:",inversely proportional to the aircraft true airspeed,proportional to the aircraft true airspeed,independent to the aircraft true airspeed,proportional to the aircraft weight,A,"For a given bank angle, the rate of turn is calculated as R = g * tan(bank) / TAS. Therefore, the rate of turn (and turn indicator reading) is inversely proportional to the True Airspeed (TAS)."
Instrumentation,1234,"In a Turn-indicator, the measurement of rate-of-turn consists for :","low bank angles, in measuring the yaw rate","low bank angles , in measuring the roll rate","high bank angles,in measuring the yaw rate","high bank angles, in measuring the roll rate",A,"At low bank angles, a rate gyro with a horizontal spin axis oriented along the lateral axis measures the rate of yaw about the aircraft's vertical axis."
Instrumentation,1235,"At a low bank angle, the measurement of rate-of-turn actually consists in measuring the :",yaw rate of the aircraft,pitch rate of the aircraft,roll rate of the aircraft,angular velocity of the aircraft,A,"In a standard turn indicator, the rate gyro measures the aircraft's yaw rate, which is the angular velocity about its normal (vertical) axis, particularly at low bank angles."
Instrumentation,1236,The rate-of-turn is the:,change-of-heading rate of the aircraft,yaw rate in a turn,aircraft speed in a turn,pitch rate in a turn,A,"Rate of turn is defined as the rate at which the aircraft changes its heading, measured in degrees per second (with a Rate 1 turn being 3 degrees per second)."
Instrumentation,1237,"On the ground, during a right turn, the turn indicator indicates :","needle to the right, ball to left","needle to the right, ball to right","needle in the middle, ball to right","needle in the middle, ball to left",A,"During a right turn on the ground, the needle deflects to the right (following the turn rate), while centrifugal force pushes the slip indicator ball to the left (the outside of the turn)."
Instrumentation,1238,"On the ground, during a left turn, the turn indicator indicates :","needle to the left, ball to the right","needle to the left, ball to the left","needle in the middle, ball to the right","needle in the middle, ball to the left",A,"During a left turn taxiing, the turn needle deflects left to show the turn direction, and centrifugal force moves the slip ball to the right."
Instrumentation,1239,"When, in flight, the needle and ball of a needle-and-ball indicator are on the left, the aircraft is:",turning left with too much bank,turning left with not enough bank,turning right with too much bank,turning right with not enough bank,A,"A needle pointing left indicates a left turn. A ball on the left (inside of the turn) indicates a slip, meaning the bank angle is too steep (too much bank) for the rate of turn."
Instrumentation,1240,A turn indicator is an instrument which indicates rate of turn.Rate of turn depends upon :1 : bank angle2 : aeroplane speed3 : aeroplane weightThe combination regrouping the correct statements is :,1 and 2.,1 and 3.,2 and 3.,"1, 2, and 3.",A,"The rate of turn in a coordinated turn depends entirely on the bank angle (1) and the aircraft's speed (2), and is independent of the aircraft's weight."
Instrumentation,1241,(For this question use appendix )The diagram representing a left turn with insufficient rudder is:,4,1,2,3,A,"A left turn with insufficient rudder (skidding) is represented by Diagram 4, showing the needle deflected to the left and the slip ball displaced to the right (outside the turn)."
Instrumentation,1242,The turn rate indicator uses a gyroscope:1 - with one degree of freedom.2 - with two degrees of freedom3 - the frame of which is supported by two return springs.4 - the spinning wheel axis of which is parallel to the pitch axis.5 - the spinning wheel axis of which is parallel to the yawing axis.6 - the spinning wheel axis of which is horizontal.The combination regrouping all the correct statements is:,03-Jan,2001-03-04,05-Fev,06-Jan,A,"The turn rate indicator gyroscope has one degree of freedom (Statement 1) and its frame is supported by two return springs (Statement 3), which corresponds to the option '03-Jan'."
Instrumentation,1243,"An aircraft is flying at a 120 kt true airspeed (VV), in order to achieve a rate 1 turn, the pilot will have to bank the aircraft at an angle of:",18°.,12°.,36°.,30°.,A,"The approximate bank angle required for a Rate 1 turn (3°/sec) can be estimated using the formula: Bank Angle = (TAS / 10) + 7. For 120 knots: (120 / 10) + 7 = 19°, which matches the closest option of 18°."
Instrumentation,1244,"While inertial platform system is operating on board an aircraft, it is necessary to use a device with the following characteristics, in order to keep the vertical line with a pendulous system:",with damping and a period of about 84 minutes.,without damping and a period of about 84 minutes,without damping and a period of about 84 seconds,with damping and a period of 84 seconds,A,"To prevent horizontal accelerations from causing errors in the local vertical reference, inertial platforms are Schuler-tuned to have a damped oscillatory period of approximately 84.4 minutes."
Instrumentation,1245,The heading reference unit of a three-axis data generator is equipped with a gyro with:,2 degrees of freedom and horizontal spin axis,2 degrees of freedom and vertical spin axis,1 degree of freedom and horizontal spin axis,1 degree of freedom and vertical spin axis,A,A gyros stabilized heading reference unit utilizes an azimuth gyro with two degrees of freedom and a horizontal spin axis to maintain a stable directional reference.
Instrumentation,1246,The vertical reference unit of a three-axis data generator is equipped with a gyro with :,2 degrees of freedom and vertical spin axis,2 degrees of freedom and horizontal spin axis,1 degree of freedom and horizontal spin axis,1 degree of freedom and vertical spin axis,A,The vertical reference unit (VRU) of an attitude system uses a vertical gyroscope with two degrees of freedom and a vertical spin axis to track pitch and roll.
Instrumentation,1247,"In order to align a strapdown inertial unit, it is required to insert the local geographical coordinates. This is necessary to:",Position the computing trihedron with reference to earth.,Check operation of laser gyros.,Determine magnetic or true heading.,Re-erect laser gyros.,A,"In a strapdown inertial reference system (IRS), entering the local geographical coordinates (latitude and longitude) is necessary to align the computer's mathematical coordinate system (the computing trihedron) with the Earth."
Instrumentation,1248,The quadrantal deviation of the magnetic compass is due to the action of :,the soft iron pieces influenced by the geomagnetic field,the hard iron ices and the soft iron pieces influenced by the hard iron pieces,the hard iron pieces influenced by the geomagnetic field,the hard iron pieces influenced by the mild iron pieces,A,Quadrantal deviation is caused by the magnetic field induced in temporary (soft) iron components of the aircraft structure by the Earth's geomagnetic field. It varies as a sine of twice the heading.
Instrumentation,1249,"A pilot wishes to turn right on to a southerly heading with 20° bank at a latitude of 20° North. Using a direct reading compass, in order to achieve this he must stop the turn on an approximate heading of :",210°,150°,170°,190°,A,"In the Northern Hemisphere, when turning onto a southerly heading, the compass card leads (overshoots) the actual heading. To roll out on South (180°) during a right turn, the pilot must roll out when the compass indicates 210°."
Instrumentation,1250,"A pilot wishes to turn left on to a southerly heading with 20° bank at a latitude of 20° North. Using a direct reading compass, in order to achieve this he must stop the turn on an approximate heading of :",160°,200°,170°,190°,A,"In the Northern Hemisphere, turning left onto a southerly heading causes the compass to overshoot. To roll out on South (180°), the pilot must stop the turn when the compass reads 160°."
Instrumentation,1251,"A pilot wishes to turn left on to a northerly heading with 10° bank at a latitude of 50° North. Using a direct reading compass, in order to achieve this he must stop the turn on an approximate heading of :",030°,355°,330°,015°,A,"In the Northern Hemisphere, when turning left onto North (360°), the compass lags (undershoots). The pilot must continue the turn past the compass-indicated North and roll out when the compass shows approximately 030°."
Instrumentation,1252,"A pilot wishes to turn right on to a northerly heading with 20° bank at a latitude of 40° North. Using a direct reading compass, in order to achieve this he must stop the turn on to an approximate heading of :",330°,350°,030°,010°,A,"In the Northern Hemisphere, turning right onto a northerly heading causes the compass to lag. To roll out on North (360°), the pilot must overshoot the compass reading and roll out when it displays 330°."
Instrumentation,1253,The purpose of compass swinging is to determine the deviation of a magnetic compass :,on any heading,on a given heading,at any latitude,at a given latitude,A,"Compass swinging is performed on the ground to determine the residual magnetic deviation on various headings, allowing the creation of a compass correction card for any heading flown."
Instrumentation,1254,The compass heading can be derived from the magnetic heading by reference to a:,compass swinging curve,map showing the isoclinic lines,deviation correction curve,map showing the isogonic lines,A,The deviation correction card (or compass swinging curve/table) is used to convert Compass Heading (CH) to Magnetic Heading (MH) by accounting for aircraft-specific deviation errors.
Instrumentation,1255,The magnetic heading can be derived from the true heading by means of a :,map showing the isogonal lines,map showing the isoclinic lines,deviation correction curve,compass swinging curve,A,"Magnetic variation (the angle between true and magnetic north) is obtained from charts showing isogonic (or isogonal) lines, allowing the pilot to convert True Heading to Magnetic Heading."
Instrumentation,1256,The fields affecting a magnetic compass originate from:1. magnetic masses2. ferrous metal masses3. non ferrous metal masses4. electrical currentsThe combination of correct statements is:,"1, 2, 4","1, 2, 3","1, 2, 3, 4","1, 3, 4",A,"Magnetic compass errors arise from permanent magnetic fields in the aircraft structure (1), induced magnetism in ferrous metal components (2), and electromagnetic fields generated by electrical currents (4)."
Instrumentation,1257,"In the northern hemisphere, during deceleration following a landing in an Easterly direction, the magnetic compass will indicate :",an apparent turn to the South.,an apparent turn to the North.,a constant heading.,a heading fluctuating about 090°.,A,Deceleration in the Northern Hemisphere on an easterly heading causes the compass card to tilt and swing toward the South due to the inertia of the compass magnet assembly.
Instrumentation,1258,"During deceleration following a landing in Northerly direction, the magnetic compass will indicate :",no apparent turn.,an apparent turn to the East.,an apparent turn to the West.,a heading fluctuating about 360°.,A,"Inertial acceleration and deceleration errors only affect the compass on easterly and westerly headings. When heading due North or South, deceleration produces no apparent turn error."
Instrumentation,1259,"During deceleration following a landing in a Southerly direction, the magnetic compass will indicate :",no apparent turn.,an apparent turn to the East.,an apparent turn to the West.,a heading fluctuating about 180°.,A,"Because the acceleration/deceleration forces act along the magnetic meridian when flying due North or South, they do not create a torque to deflect the compass card, resulting in no apparent turn error."
Instrumentation,1260,"In the Southern hemisphere, during deceleration following a landing in a Westerly direction, the magnetic compass will indicate :",an apparent turn to the North.,an apparent turn to the South.,no apparent turn.,a heading fluctuating about 270°.,A,"In the Southern Hemisphere, decelerating on a westerly heading causes the compass magnet assembly to pivot, creating an apparent turn toward the North."
Instrumentation,1261,"In the Northern hemisphere, during deceleration following a landing in a Westerly direction, the magnetic compass will indicate :",an apparent turn to the South.,an apparent turn to the North.,no apparent turn.,a heading fluctuating about 270°.,A,"Decelerating on a westerly heading in the Northern Hemisphere causes the compass card to pivot under gravity, resulting in an apparent turn indication toward the South."
Instrumentation,1262,"In the Southern hemisphere, during deceleration following a landing in an Easterly direction, the magnetic compass will indicate :",an apparent turn to the North.,an apparent turn to the South.,no apparent turn.,a heading fluctuating about 090°.,A,"Decelerating on an easterly heading in the Southern Hemisphere shifts the center of gravity of the compass card, causing it to display an apparent turn toward the North."
Instrumentation,1263,The quadrantal deviation of a magnetic compass is corrected by using :,soft iron pieces,hard iron pieces,pairs of permanent magnets,magnetized needles,A,Quadrantal deviation is corrected using soft iron correctors (such as spheres or plates) mounted near the compass to counter the magnetism induced in the aircraft's soft iron structure.
Instrumentation,1264,"An aircraft takes-off on a runway with an alignment of 045°. The isogonic line on the area chart indicates 0°. The compass deviation is O°.On a take-off with zero wind, the northerly turning error:",is such that the compass will indicate a value noticeably below 045°.,is such that the compass will indicate a value noticeably above 045°.,will be nul if the wings are kept level.,will be nul,A,"Acceleration during take-off on an easterly heading (such as 045°) causes the compass card to rotate, indicating an apparent turn to the North (a value noticeably below 045°)."
Instrumentation,1265,"When turning onto a northerly heading the rose of a magnetic compass tends to """"undershoot,"""" when turning onto a southerly heading it tends to """"overshoot"""":1)these compass indications are less reliable in the northern hemisphere than in the southern hemisphere.2)these compass oscillations following a lateral gust are not identical if the aircraft is heading north or south.3) this behaviour is due to the mechanical construction of the compass. 4) this behaviour is a symptom of a badly swung compass.The correct statements are :",2 and 3.,"1, 2, and 4.","2, 3, and 4.",1 and 3.,A,"The differing overshoot/undershoot behaviors are due to the magnetic dip and pendulous design of the compass (3), which also means lateral gusts produce different oscillations when heading north versus south (2)."
Instrumentation,1266,"Among the errors of a magnetic compass, are errors:","in North seeking, due to bank angle and magnetic heading",due to cross-wind gusts particularly on westerly or easterly headings,due to Schüler type oscillations,"of parallax, due to oscillations of the compass rose",A,Direct-reading magnetic compasses suffer from turning and acceleration errors caused by the vertical component of the Earth's magnetic field acting on the card when it tilts during banks or acceleration.
Instrumentation,1267,The purpose of a compass swing is to attempt to coincide the indications of:,compass north and magnetic north.,compass north and true north.,true north and magnetic north.,compass north and the lubber line.,A,"A compass swing is a calibration procedure designed to minimize compass deviation, aligning the compass card's indicator (Compass North) as closely as possible with the Earth's local Magnetic North."
Instrumentation,1268,"In a steep turn, the northerly turning error on a magnetic compass on the northern hemisphere is:",equal to 180° on a 090° heading in a right turn.,none on a 270° heading in a left turn.,none on a 090° heading in a right turn.,equal to 180° on a 270° heading in a right turn.,A,"In steep turns in the Northern Hemisphere, turning through East (090°) in a right turn causes the magnetic compass to experience turning errors that can result in a maximum indication error of up to 180° due to the card's tilt."
Instrumentation,1269,Magnetic compass swinging is carried out to reduce as much as possible :,deviation.,variation.,regulation.,acceleration.,A,The objective of swinging the compass is to adjust the internal compensating magnets to reduce magnetic deviation (the error caused by the aircraft's own magnetic field) to the minimum possible levels.
Instrumentation,1270,"A flux valve senses the changes in orientation of the horizontal component of the earth's magnetic field.1- the flux valve is made of a pair of soft iron bars2- the primary coils are fed A.C. voltage (usually 487.5 Hz)3- the information can be used by a """"flux gate"""" compass or a directional gyro4- the flux gate valve casing is dependent on the aircraft three inertial axis5- the accuracy on the value of the magnetic field indication is less than 0,5%Which of the following combinations contains all of the correct statements?",2002-03-05,1 - 3 - 4 - 5,05-Mar,2001-04-05,A,"A flux valve secondary coil is fed with AC voltage (Statement 2), its heading information is used by a gyromagnetic compass or directional gyro (Statement 3), and its accuracy is very high (Statement 5), matching option '2002-03-05' (representing statements 2, 3, and 5)."
Instrumentation,1271,"In low altitude radio altimeters, the reading is zero when main landing gear wheels are on the ground. For this, it is necessary to:",account for signal processing time in the unit and apply a correction factor to the reading.,place the antennas on the bottom of the aeroplane.,"change the display scale in short final, in order to have a precise readout.",compensate residual altitude due to antennas height above the ground and coaxial cables length.,A,"To ensure the radio altimeter displays exactly zero height when the landing gear touches the runway, the system must account for signal processing time and the height of the antenna installations, applying a correction factor to subtract this residual offset."
Instrumentation,1272,The aircraft radio equipment which emits on a frequency of 4400 MHz is the :,radio altimeter.,high altitude radio altimeter.,weather radar.,primary radar.,A,"Low-altitude radio altimeters operate in the C-band frequency range between 4200 MHz and 4400 MHz, emitting frequency-modulated signals downward to determine height above the terrain."
Instrumentation,1273,The low-altitude radio altimeters used in precision approaches:1 operate in the 1540-1660 MHz range.2 are of the pulsed type.3 are of the frequency modulation type.4 have an operating range of 0 to 5000 ft.5 have a precision of +/- 2 feet between 0 and 500 ft.The combination of the correct statements is :,"3, 5","3, 4","2, 3, 4","1, 2, 5",A,"Radio altimeters use frequency modulation (Statement 3) and have a high precision of +/- 2 feet when below 500 feet (Statement 5), which makes '3, 5' the correct combination."
Instrumentation,1274,The data supplied by a radio altimeter:,indicates the distance between the ground and the aircraft.,concerns only the decision height.,is used only by the radio altimeter indicator.,is used by the automatic pilot in the altitude hold mode.,A,The primary function of a radio altimeter is to measure and display the absolute distance (height) between the aircraft's antennas and the ground directly below it.
Instrumentation,1275,"In low altitude radio altimeters, the height measurement (above the ground) is based upon:","a frequency modulation wave, for which the frequency variation between the transmitted wave and the received wave after ground reflection is measured.","a pulse transmission, for which time between transmission and reception is measured on a circular scanning screen.","a wave transmission, for which the frequency shift by DOPPLER effect after ground reflection is measured.","a triangular amplitude modulation wave, for which modulation phase shift between transmitted and received waves after ground reflection is measured.",A,"Radio altimeters use Frequency Modulated Continuous Wave (FMCW) transmission. By measuring the difference in frequency between the transmitted signal and the reflected echo received from the ground, the system calculates the exact transit time and height."
Instrumentation,1276,Modern low altitude radioaltimeters emit waves in the following frequency band:,SHF (Super High Frequency).,VLF (Very Low Frequency).,HF (High Frequency).,UHF (Ultra High Frequency).,A,The operating frequency of 4.2 to 4.4 GHz used by radio altimeters lies within the Super High Frequency (SHF) band of the electromagnetic spectrum.
Instrumentation,1277,The operating frequency range of a low altitude radio altimeter is:,4200 MHz to 4400 MHz.,5400 MHz or 9400 MHz.,2700 MHz to 2900 MHz.,5 GHz.,A,The internationally allocated frequency band for aeronautical radio altimeters is from 4200 MHz to 4400 MHz (4.2 GHz to 4.4 GHz).
Instrumentation,1278,The Decision Height (DH) warning light comes on when an aircraft:,descends below a pre-set radio altitude.,passes over the outer marker.,descends below a pre-set barometric altitude.,passes over the ILS inner marker.,A,The Decision Height (DH) alert is triggered by the radio altimeter system when the aircraft descends below the decision height height preselected on the radio altimeter indicator.
Instrumentation,1279,The operation of the radio altimeter of a modern aircraft is based on:,frequency modulation of the carrier wave.,amplitude modulation of the carrier wave.,pulse modulation of the carrier wave.,a combination of frequency modulation and pulse modulation.,A,Low-altitude radio altimeters measure distance to the ground by transmitting a frequency-modulated continuous wave (FMCW) and analyzing the frequency shift of the returned echo.
Instrumentation,1280,A radio altimeter can be defined as a :,self-contained on-board aid used to measure the true height of the aircraft,self-contained on-board aid used to measure the true altitude of the aircraft,ground radio aid used to measure the true height of the aircraft,ground radio aid used to measure the true altitude of the aircraft,A,"A radio altimeter is a self-contained, active on-board sensor that measures the true height of the aircraft above the terrain, rather than altitude above sea level or standard pressure datum."
Instrumentation,1281,"For most radio altimeters, when a system error occurs during approach the ..",Height indication is removed,DH lamp flashes red and the audio signal sounds,DH lamp flashes red,Audio warning signal sounds,A,"In the event of a system failure or loss of signal tracking, the radio altimeter flag is displayed and the height numerical indication is removed from the screen to prevent misleading guidance."
Instrumentation,1282,"During the approach, a crew reads on the radio altimeter the value of 650 ft. This is an indication of the true:",height of the lowest wheels with regard to the ground at any time.,height of the aircraft with regard to the ground at any time.,height of the aircraft with regard to the runway.,altitude of the aircraft.,A,A radio altimeter reading represents the absolute height of the aircraft (specifically from its antennas) above the ground surface directly underneath the flight path.
Instrumentation,1283,Regarding Electronic Instrument System (EFIS) :1- the Navigation Display (ND) displays Flight Director Bars.2- the altimeter setting is displayed on the PFD (Primary Flight Display).3- the PFD is the main flying instrument.4- the FMA (Flight Mode Annunciator) is part of the ND.The combination regrouping all the correct statements is :,"2, 3.","3, 4.","1, 4.","1, 2.",A,"In an Electronic Flight Instrument System (EFIS), the selected altimeter setting is displayed on the PFD (Statement 2), and the PFD functions as the main piloting display (Statement 3)."
Instrumentation,1284,The Primary Flight Display (PFD) displays information dedicated to:,piloting.,weather situation.,engines and alarms.,systems.,A,"The Primary Flight Display (PFD) is designed to aggregate critical piloting information, including attitude, speed, altitude, vertical speed, and flight director commands."
Instrumentation,1285,"All the last generation aircraft use flight control systems. The Flight Management System (FMS) is the most advanced system , it can be defined as a:",global 3-D Flight Management System,management system optimized in the vertical plane,management system optimized in the horizontal plane,global 2-D Flight Management System,A,"A Flight Management System (FMS) is an integrated navigation and performance system that provides global 3-D guidance (lateral navigation, vertical navigation, and speed schedules) along the flight path."
Instrumentation,1286,When the altitude acquisition mode is engaged on a jet transport airplane equipped with autopilot (AP) and auto-throttle (ATS) systems the:,indicated airspeed (IAS) is maintained constant by the autopilot by means of elevator.,true airspeed (TAS) is maintained constant by the autopilot by means of elevator.,true airspeed (TAS) is maintained constant by the auto-throttle system.,indicated airspeed (IAS) is maintained constant by the auto-throttle system.,A,"In altitude acquisition mode, the autopilot uses the elevator control loop to manage pitch and capture the preselected altitude, maintaining a constant Indicated Airspeed (IAS) in coordination with the auto-throttle."
Instrumentation,1287,Flight Director Information supplied by an FD computer is presented in the form of command bars on the following instrument:,ADI Attitude Display Indicator.,BDHI Bearing Distance Heading Indicator.,RMI Radio Magnetic Indicator.,HSI Horizontal Situation Indicator.,A,The Flight Director command bars (pitch and roll guides) are displayed on the Attitude Director Indicator (ADI) or the Primary Flight Display (PFD) to guide the pilot's control inputs.
Instrumentation,1288,"The Head Up Display (HUD) is a device allowing the pilot, while still looking outside, to have:",a synthetic view of the instrument procedure.,a flying and flight path control aid.,a monitoring of engine data.,a monitoring only during Cat III precision approaches.,A,"A Head-Up Display (HUD) projects critical flight data, flight path vectors, and guidance symbols directly onto a transparent visor in the pilot's line of sight, serving as an advanced flight path control aid."
Instrumentation,1289,"For capturing and keeping a preselected magnetic heading, the flight director computer takes into account:1- track deviation2- rate of track closure3- rate of change of track closure4- wind velocity given by the inertial reference unitThe combination regrouping all the correct statements is :","1,2,3","1,2,4","2,3,4","1,3,4",A,"To capture and track a preselected heading, the flight director computer calculates the lateral track deviation (1), the rate at which the aircraft is closing on the track (2), and the acceleration rate of track closure (3)."
Instrumentation,1290,The essential components of a flight director are :1- a computer2- an automatic pilot3- an autothrottle4- command barsThe combination of correct statements is :,"1,4","1,2","2,4","2,3",A,The flight director system is comprised of a guidance computer (1) to calculate steering commands and the command bars (4) on the attitude indicator to display those steering cues.
Instrumentation,1291,"The """"heading hold"""" mode is selected on the flight director (FD) with a course to steer of 180°. Your aircraft holds a heading of 160°. The vertical bar of the FD:",is centered if the aircraft is on optimum path to join heading 180°,is centered if the aircraft has a starboard drift of 20°,is centered if the aircraft has a port drift of 20°,cannot be centered,A,"The vertical command bar of a flight director represents lateral guidance. When heading hold is active, it remains centered if the pilot is following the optimum bank angle and steering path to intercept the selected course."
Instrumentation,1292,"Mode """"Localizer ARM"""" active on Flight Director means:",System is armed for localizer approach and coupling will occur upon capturing center line,"Localizer ALARM, making localizer approach not authorized",Coupling has occurred and system provides control data to capture the centerline,Localizer is armed and coupling will occur when flag warning disappears,A,'Localizer ARM' mode indicates that the autopilot or flight director has been set to capture the localizer signal and will automatically transition to active tracking (coupling) when the aircraft nears the beam centerline.
Instrumentation,1293,"An aeroplane is equipped with a Flight Director (with crosshair trend bars), heading 270°, in HDG mode (heading hold). A new heading, of 360°, is selected the vertical trend bar :",deviates to the right and will be centred as soon as you roll the aircraft to the bank angle calculated by the flight director.,deviates to the right and remains in that position until the aircraft has reached heading 360°.,"disappears, the new heading selection has deactivated the HDG mode.",deviates to its right stop as long as the aeroplane is more than 10° off the new selected heading.,A,"Selecting a new heading to the right causes the vertical steering bar to deflect right. Once the pilot banks the aircraft to the angle commanded by the flight director, the bar centers, indicating the turn is being executed correctly."
Instrumentation,1294,The position of a Flight Director command bars:,"indicates the manoeuvers to execute, to achieve or maintain a flight situation.",repeats the ADI and HSI information,enables the measurement of deviation from a given position.,only displays information relating to radio-electric deviation.,A,The flight director command bars indicate the precise pitch and roll adjustments the pilot must make to fly the aircraft along the pre-programmed flight path or target profile.
Instrumentation,1295,"On a modern aircraft, the flight director modes are displayed on the:",upper strip of the PFD (Primary Flight Display).,upper strip of the ND (Navigation Display).,upper strip of the ECAM (Electronic Centralized A/C Management).,control panel of the flight director only.,A,The engaged and armed modes of the flight director and autopilot are displayed in the Flight Mode Annunciator (FMA) box located on the upper strip of the Primary Flight Display (PFD).
Instrumentation,1296,The aim of the flight director is to provide information to the pilot:,allowing him to return to a desired path in an optimal way.,about his position with regard to a radioelectric axis.,allowing him to return to a desired path according to a 45° intercept angle.,allowing him to return to a desired path according to a 30° intercept angle.,A,The primary aim of the flight director is to calculate and display real-time steering commands that allow the pilot to capture and maintain a desired flight path or target profile optimally.
